onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.057	8	1	mirror	start_session	n/a	n/a
26.065	2.60569258148125	1	mirror	erasing	downward	7
35.574	1.99168656493649	1	mirror	erasing	upward	7
45.084	1.67627130224267	1	mirror	erasing	upward	7
54.594	0.796660257581307	1	mirror	erasing	leftward	7
64.104	1.82581079523779	1	mirror	erasing	rightward	7
73.613	0.995788594603994	1	mirror	erasing	rightward	7
83.124	3.5000810787907	1	mirror	erasing	downward	6
92.633	2.48943703168934	1	mirror	erasing	downward	7
102.143	4.1898800766979	1	mirror	erasing	leftward	6
112.848	0.879610458196333	1	mirror	erasing	leftward	7
122.358	2.82138796919768	1	mirror	erasing	downward	7
131.868	3.2860890787602	1	mirror	erasing	rightward	7
141.377	3.23630904713214	1	mirror	erasing	upward	7
150.888	1.17834401628262	1	mirror	erasing	rightward	7
160.397	3.50189032341494	1	mirror	erasing	leftward	4
169.924	3.50189970685545	1	mirror	erasing	upward	6
179.45	3.10352427364107	1	mirror	erasing	downward	7
198.984	4	1	mirror	score	n/a	n/a
202.984	8	1	mirror	end_session	n/a	n/a
221.024	8	2	rotation+90	start_session	n/a	n/a
235.033	2.93754294023657	2	rotation+90	erasing	downward	7
244.542	2.17415372362777	2	rotation+90	erasing	rightward	7
254.052	3.25289310531182	2	rotation+90	erasing	rightward	7
263.562	3.50000542480155	2	rotation+90	erasing	upward	5
273.072	3.38566028485193	2	rotation+90	erasing	leftward	7
282.581	3.50003298865806	2	rotation+90	erasing	leftward	3
292.091	1.41069149212246	2	rotation+90	erasing	downward	7
301.601	2.63882081821842	2	rotation+90	erasing	downward	7
311.111	3.50183578216695	2	rotation+90	erasing	upward	6
320.637	2.72181500371086	2	rotation+90	erasing	upward	7
330.147	3.5000300563329	2	rotation+90	erasing	downward	5
339.658	3.18651259448318	2	rotation+90	erasing	leftward	7
349.167	3.50183900772462	2	rotation+90	erasing	rightward	4
358.694	3.50192228575919	2	rotation+90	erasing	leftward	4
368.22	3.50004031947096	2	rotation+90	erasing	upward	6
377.73	3.50184545883998	2	rotation+90	erasing	rightward	5
387.256	2.82138122484981	2	rotation+90	erasing	downward	7
406.791	4	2	rotation+90	score	n/a	n/a
410.791	8	2	rotation+90	end_session	n/a	n/a
428.83	8	3	mirror	start_session	n/a	n/a
442.838	3.50002301875251	3	mirror	erasing	upward	6
452.348	3.50001158268439	3	mirror	erasing	downward	6
461.858	3.07035263849152	3	mirror	erasing	downward	7
471.368	2.00816975113063	3	mirror	erasing	leftward	7
480.878	1.87539054905736	3	mirror	erasing	rightward	7
490.387	2.67201473903919	3	mirror	erasing	rightward	7
499.898	3.50004119916851	3	mirror	erasing	upward	4
509.407	3.50004178563354	3	mirror	erasing	upward	3
518.917	1.80899801569556	3	mirror	erasing	leftward	7
528.426	1.26132148752164	3	mirror	erasing	leftward	7
537.937	3.50007110888515	3	mirror	erasing	upward	3
547.446	2.09114692913714	3	mirror	erasing	rightward	7
556.956	3.00394397734134	3	mirror	erasing	downward	7
566.467	1.87538673703465	3	mirror	erasing	rightward	7
575.976	2.14093927653087	3	mirror	erasing	leftward	7
585.486	3.50184428590991	3	mirror	erasing	downward	2
595.012	3.5000447179587	3	mirror	erasing	upward	4
614.547	4	3	mirror	score	n/a	n/a
618.547	8	3	mirror	end_session	n/a	n/a
636.587	8	4	rotation-90	start_session	n/a	n/a
650.594	3.5018349024694	4	rotation-90	erasing	leftward	0
660.121	3.50183842125959	4	rotation-90	erasing	rightward	3
669.647	3.50184252651482	4	rotation-90	erasing	rightward	2
679.174	3.50005204877161	4	rotation-90	erasing	upward	4
688.684	3.50004794351638	4	rotation-90	erasing	downward	3
698.193	3.50001627440464	4	rotation-90	erasing	downward	2
707.704	2.24050168564712	4	rotation-90	erasing	leftward	7
717.213	3.5000373871458	4	rotation-90	erasing	leftward	3
726.723	3.50187419562655	4	rotation-90	erasing	upward	2
736.249	3.50003416158812	4	rotation-90	erasing	upward	4
745.759	3.50183724832953	4	rotation-90	erasing	leftward	2
755.285	3.50183754156204	4	rotation-90	erasing	downward	1
764.812	2.00815978122508	4	rotation-90	erasing	rightward	7
774.322	3.50002008642735	4	rotation-90	erasing	downward	1
783.832	1.49366720396638	4	rotation-90	erasing	upward	7
793.342	3.50003328189058	4	rotation-90	erasing	rightward	6
802.852	2.29029549920343	4	rotation-90	erasing	leftward	7
822.385	4	4	rotation-90	score	n/a	n/a
826.385	8	4	rotation-90	end_session	n/a	n/a
844.426	8	5	rotation+90	start_session	n/a	n/a
858.433	3.20310808873099	5	rotation+90	erasing	rightward	7
