onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.091	8	1	mirror	start_session	n/a	n/a
26.124	3.50011306676315	1	mirror	erasing	downward	1
35.639	3.50002986669215	1	mirror	erasing	upward	3
45.152	3.50643029882052	1	mirror	erasing	upward	0
54.684	2.39505868378341	1	mirror	erasing	leftward	7
64.194	3.50618069860753	1	mirror	erasing	rightward	5
73.726	1.67804857860145	1	mirror	erasing	rightward	7
83.235	3.50007082672711	1	mirror	erasing	downward	1
92.749	3.51542742649807	1	mirror	erasing	downward	0
102.291	3.50829483374492	1	mirror	erasing	leftward	4
111.826	2.7786263710945	1	mirror	erasing	leftward	7
121.333	3.51264043745317	1	mirror	erasing	downward	0
130.869	1.19248059091677	1	mirror	erasing	rightward	7
140.378	3.50442923044628	1	mirror	erasing	upward	2
149.908	1.90943096271442	1	mirror	erasing	rightward	7
159.416	2.44656678107032	1	mirror	erasing	leftward	7
168.925	3.5055394180603	1	mirror	erasing	upward	3
178.457	3.50005504004697	1	mirror	erasing	downward	2
197.999	4	1	mirror	score	n/a	n/a
201.999	8	1	mirror	end_session	n/a	n/a
220.018	8	2	rotation+90	start_session	n/a	n/a
234.025	3.50422101693527	2	rotation+90	erasing	leftward	2
243.554	3.50989142177401	2	rotation+90	erasing	upward	0
253.09	3.51145344977361	2	rotation+90	erasing	upward	4
262.627	3.50002304001966	2	rotation+90	erasing	rightward	6
272.139	3.50616875193067	2	rotation+90	erasing	downward	0
281.671	3.5118306234288	2	rotation+90	erasing	downward	6
291.208	3.51223894377723	2	rotation+90	erasing	leftward	2
300.745	3.51302827778413	2	rotation+90	erasing	leftward	1
310.283	3.50003840003277	2	rotation+90	erasing	rightward	3
319.796	3.50002858669106	2	rotation+90	erasing	rightward	6
329.311	3.50016426680684	2	rotation+90	erasing	leftward	2
338.824	3.50057258715527	2	rotation+90	erasing	downward	2
348.349	3.50003584003058	2	rotation+90	erasing	upward	1
357.863	3.50000725333952	2	rotation+90	erasing	downward	3
367.375	3.50010240008738	2	rotation+90	erasing	rightward	3
376.888	2.6715581197296	2	rotation+90	erasing	upward	7
386.396	3.50004565337229	2	rotation+90	erasing	leftward	0
405.92	4	2	rotation+90	score	n/a	n/a
409.92	8	2	rotation+90	end_session	n/a	n/a
427.939	8	3	rotation+90	start_session	n/a	n/a
441.946	3.50020736017695	3	rotation+90	erasing	leftward	2
451.463	3.50019157349681	3	rotation+90	erasing	upward	0
460.976	3.22045288145313	3	rotation+90	erasing	upward	7
470.485	3.50005760004915	3	rotation+90	erasing	downward	1
479.997	3.50847147389566	3	rotation+90	erasing	rightward	4
489.531	3.500055466714	3	rotation+90	erasing	rightward	3
499.053	3.51056384901448	3	rotation+90	erasing	leftward	1
508.589	3.51308075782891	3	rotation+90	erasing	leftward	5
518.126	3.50197077501506	3	rotation+90	erasing	downward	0
527.649	3.50011605343237	3	rotation+90	erasing	downward	3
537.161	3.50022016018787	3	rotation+90	erasing	leftward	0
546.688	3.51472769256763	3	rotation+90	erasing	rightward	3
556.227	3.50005760004915	3	rotation+90	erasing	upward	3
565.748	3.5000443733712	3	rotation+90	erasing	rightward	0
575.27	3.50003626669761	3	rotation+90	erasing	downward	1
584.783	3.50000725333952	3	rotation+90	erasing	upward	2
594.296	3.51296299772842	3	rotation+90	erasing	leftward	3
613.843	4	3	rotation+90	score	n/a	n/a
617.843	8	3	rotation+90	end_session	n/a	n/a
635.861	8	4	mirror	start_session	n/a	n/a
649.868	3.51351126486295	4	mirror	erasing	downward	3
659.407	3.50101845420241	4	mirror	erasing	upward	2
668.929	3.50000213333515	4	mirror	erasing	upward	2
678.442	3.50567083150578	4	mirror	erasing	leftward	4
687.969	3.51364950498091	4	mirror	erasing	rightward	3
697.508	3.51200171690813	4	mirror	erasing	rightward	5
707.045	3.51323905129732	4	mirror	erasing	downward	3
716.584	3.50003157336028	4	mirror	erasing	downward	4
726.098	3.50003669336464	4	mirror	erasing	leftward	3
735.624	3.50001706668123	4	mirror	erasing	leftward	3
745.146	3.50001920001638	4	mirror	erasing	downward	3
754.656	3.50002517335481	4	mirror	erasing	rightward	3
764.17	3.50001365334498	4	mirror	erasing	upward	2
773.692	3.51369217168399	4	mirror	erasing	rightward	5
