onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.047	8	1	rotation+90	start_session	n/a	n/a
26.054	3.50186715804617	1	rotation+90	erasing	upward	0
35.581	2.09120733503545	1	rotation+90	erasing	rightward	7
45.092	3.28617235679477	1	rotation+90	erasing	rightward	7
54.601	1.65968519143538	1	rotation+90	erasing	leftward	7
64.111	2.04150413032661	1	rotation+90	erasing	downward	7
73.62	3.50188973694991	1	rotation+90	erasing	downward	4
83.147	1.84220747783969	1	rotation+90	erasing	upward	7
92.657	1.70944352385725	1	rotation+90	erasing	upward	7
102.167	3.50182698519146	1	rotation+90	erasing	leftward	3
111.693	3.10354069466197	1	rotation+90	erasing	leftward	7
121.203	3.50185454904798	1	rotation+90	erasing	upward	0
130.729	3.50182053407611	1	rotation+90	erasing	downward	5
140.256	2.15753271815106	1	rotation+90	erasing	rightward	7
149.766	2.25709160847712	1	rotation+90	erasing	downward	7
159.276	1.60984211481636	1	rotation+90	erasing	leftward	7
168.786	2.27372405002195	1	rotation+90	erasing	rightward	7
178.295	2.22392085302512	1	rotation+90	erasing	upward	7
197.83	4	1	rotation+90	score	n/a	n/a
201.83	8	1	rotation+90	end_session	n/a	n/a
219.87	8	2	rotation-90	start_session	n/a	n/a
233.877	3.5018331430743	2	rotation-90	erasing	leftward	1
243.404	3.50183138367921	2	rotation-90	erasing	upward	5
252.93	3.50184839116514	2	rotation-90	erasing	upward	1
262.457	3.5020683155522	2	rotation-90	erasing	downward	1
271.984	3.50182434609882	2	rotation-90	erasing	rightward	0
281.51	3.50182141377366	2	rotation-90	erasing	rightward	1
291.036	3.50184369944488	2	rotation-90	erasing	leftward	0
300.562	3.50184135358475	2	rotation-90	erasing	leftward	3
310.089	3.50184927086269	2	rotation-90	erasing	downward	0
319.615	3.50002859017032	2	rotation-90	erasing	downward	1
329.125	3.50005674049186	2	rotation-90	erasing	leftward	2
338.635	2.67207162614731	2	rotation-90	erasing	rightward	7
348.145	3.50005263523664	2	rotation-90	erasing	upward	1
357.654	3.50184018065469	2	rotation-90	erasing	rightward	0
367.181	3.50183754156204	2	rotation-90	erasing	downward	0
376.708	2.20729720845577	2	rotation-90	erasing	upward	7
386.217	3.50005146230657	2	rotation-90	erasing	leftward	3
405.751	4	2	rotation-90	score	n/a	n/a
409.751	8	2	rotation-90	end_session	n/a	n/a
427.792	8	3	rotation-90	start_session	n/a	n/a
441.799	2.62223265478352	3	rotation-90	erasing	upward	7
451.31	3.50186246632591	3	rotation-90	erasing	rightward	1
460.836	3.50184575207249	3	rotation-90	erasing	rightward	2
470.362	3.50191964666655	3	rotation-90	erasing	leftward	0
479.888	3.50002976310038	3	rotation-90	erasing	downward	2
489.399	3.50002067289238	3	rotation-90	erasing	downward	2
498.909	3.36906537706916	3	rotation-90	erasing	upward	7
508.418	1.75922443518286	3	rotation-90	erasing	upward	7
517.929	2.40645633489265	3	rotation-90	erasing	leftward	7
527.438	2.70521335158022	3	rotation-90	erasing	leftward	7
536.948	2.55585595597759	3	rotation-90	erasing	upward	7
546.457	2.00816300678276	3	rotation-90	erasing	downward	7
555.968	3.50185073702527	3	rotation-90	erasing	rightward	4
565.494	3.50183343630682	3	rotation-90	erasing	downward	2
575.021	3.50002712400774	3	rotation-90	erasing	leftward	5
584.53	3.50187360916152	3	rotation-90	erasing	rightward	2
594.057	2.65542393651164	3	rotation-90	erasing	upward	7
613.59	4	3	rotation-90	score	n/a	n/a
617.59	8	3	rotation-90	end_session	n/a	n/a
635.631	8	4	rotation+90	start_session	n/a	n/a
649.639	2.9873150545867	4	rotation+90	erasing	downward	7
659.149	3.50183842125959	4	rotation+90	erasing	rightward	2
668.675	3.50184252651482	4	rotation+90	erasing	rightward	4
678.202	3.50184927086269	4	rotation+90	erasing	leftward	7
687.728	3.50002653754271	4	rotation+90	erasing	upward	1
697.238	2.157540635429	4	rotation+90	erasing	upward	7
706.747	3.10353131122145	4	rotation+90	erasing	downward	7
716.258	3.50185836107069	4	rotation+90	erasing	downward	2
725.783	3.50184106035224	4	rotation+90	erasing	leftward	3
735.31	2.20733532868286	4	rotation+90	erasing	leftward	7
744.821	2.17402323515811	4	rotation+90	erasing	downward	7
754.33	3.50001656763716	4	rotation+90	erasing	upward	3
763.84	2.95423080272695	4	rotation+90	erasing	rightward	7
773.35	3.50003504128567	4	rotation+90	erasing	upward	6
782.86	1.54348007763624	4	rotation+90	erasing	leftward	7
792.369	3.50179678224231	4	rotation+90	erasing	rightward	5
801.896	3.20310662256841	4	rotation+90	erasing	downward	7
821.43	4	4	rotation+90	score	n/a	n/a
825.43	8	4	rotation+90	end_session	n/a	n/a
843.471	8	5	mirror	start_session	n/a	n/a
857.478	3.50005908635199	5	mirror	erasing	rightward	3
866.988	2.97077058279669	5	mirror	erasing	upward	7
876.498	3.50000865035922	5	mirror	erasing	upward	3
886.008	3.50004354502864	5	mirror	erasing	downward	1
895.517	2.27357215557862	5	mirror	erasing	leftward	7
905.027	1.75926402157253	5	mirror	erasing	leftward	7
914.537	1.99154933211896	5	mirror	erasing	rightward	7
924.047	3.03714522897501	5	mirror	erasing	rightward	7
933.556	3.50184135358475	5	mirror	erasing	downward	0
943.083	3.50188651139223	5	mirror	erasing	downward	4
952.609	3.50183871449211	5	mirror	erasing	rightward	6
962.136	2.45628269725825	5	mirror	erasing	leftward	7
971.646	3.50001334207948	5	mirror	erasing	upward	4
981.156	3.50183255660927	5	mirror	erasing	leftward	5
990.683	3.5000482367489	5	mirror	erasing	downward	2
1000.192	3.50003973300593	5	mirror	erasing	upward	4
1009.702	1.80900094802072	5	mirror	erasing	rightward	7
1029.236	4	5	mirror	score	n/a	n/a
1033.236	8	5	mirror	end_session	n/a	n/a
1051.277	8	6	rotation-90	start_session	n/a	n/a
1065.284	3.03715314625294	6	rotation-90	erasing	downward	7
1074.793	3.50001158268439	6	rotation-90	erasing	rightward	1
1084.304	3.50001832703226	6	rotation-90	erasing	rightward	0
1093.814	3.50186012046578	6	rotation-90	erasing	upward	1
1103.34	3.50182493256385	6	rotation-90	erasing	leftward	1
1112.867	3.50185454904798	6	rotation-90	erasing	leftward	3
1122.393	3.50183109044669	6	rotation-90	erasing	downward	0
1131.92	3.5018404738872	6	rotation-90	erasing	downward	1
1141.445	2.05799054207843	6	rotation-90	erasing	upward	7
1150.956	2.20733503545034	6	rotation-90	erasing	upward	7
1160.465	2.24054185850182	6	rotation-90	erasing	downward	7
1169.975	2.47286147725263	6	rotation-90	erasing	leftward	7
1179.485	3.50007638707044	6	rotation-90	erasing	rightward	2
1188.995	3.50003709391328	6	rotation-90	erasing	leftward	4
1198.505	3.50181906791353	6	rotation-90	erasing	upward	1
1208.031	2.90436925245941	6	rotation-90	erasing	rightward	7
1217.542	2.9542099832183	6	rotation-90	erasing	downward	7
1237.075	4	6	rotation-90	score	n/a	n/a
1241.075	8	6	rotation-90	end_session	n/a	n/a
1259.115	8	7	rotation+90	start_session	n/a	n/a
1273.123	3.50000542480155	7	rotation+90	erasing	upward	1
1282.633	3.50002536461264	7	rotation+90	erasing	rightward	2
1292.143	3.38567523971025	7	rotation+90	erasing	rightward	7
1301.652	1.90858769543581	7	rotation+90	erasing	downward	7
1311.163	2.77160177968679	7	rotation+90	erasing	leftward	7
1320.673	2.38993385554135	7	rotation+90	erasing	leftward	7
1330.182	3.50003093603045	7	rotation+90	erasing	upward	6
1339.692	3.50001774056722	7	rotation+90	erasing	upward	2
1349.202	2.77160529847698	7	rotation+90	erasing	downward	7
1358.961	3.50006993595509	7	rotation+90	erasing	downward	1
1368.47	2.38987784813077	7	rotation+90	erasing	upward	7
1377.981	2.42307323511412	7	rotation+90	erasing	leftward	7
1387.49	3.50184076711972	7	rotation+90	erasing	rightward	7
1397.017	2.14104249437653	7	rotation+90	erasing	leftward	7
1406.526	2.7218085525955	7	rotation+90	erasing	downward	7
1416.036	3.50184545883998	7	rotation+90	erasing	rightward	2
1425.563	3.50002653754271	7	rotation+90	erasing	upward	6
1445.097	4	7	rotation+90	score	n/a	n/a
1449.097	8	7	rotation+90	end_session	n/a	n/a
1467.137	8	8	rotation+90	start_session	n/a	n/a
1481.145	3.50004207886606	8	rotation+90	erasing	rightward	5
1490.654	3.50184839116514	8	rotation+90	erasing	upward	4
1500.181	2.47284769532438	8	rotation+90	erasing	upward	7
1509.691	2.24048321199861	8	rotation+90	erasing	downward	7
1519.201	3.50008723667354	8	rotation+90	erasing	leftward	1
1528.71	3.26949094541975	8	rotation+90	erasing	leftward	7
1538.221	3.21969156044563	8	rotation+90	erasing	rightward	7
1547.73	1.85878479167149	8	rotation+90	erasing	rightward	7
1557.24	1.70943443364925	8	rotation+90	erasing	downward	7
1566.751	1.77580262871221	8	rotation+90	erasing	downward	7
1576.26	3.50002155258993	8	rotation+90	erasing	rightward	6
1585.77	2.05794479780592	8	rotation+90	erasing	leftward	7
1595.279	3.50003680068077	8	rotation+90	erasing	upward	3
1604.79	2.35668422054252	8	rotation+90	erasing	leftward	7
1614.299	2.00819115710431	8	rotation+90	erasing	downward	7
1623.809	3.12013091072448	8	rotation+90	erasing	upward	7
1633.319	2.82136333766633	8	rotation+90	erasing	rightward	7
1652.853	4	8	rotation+90	score	n/a	n/a
1656.853	8	8	rotation+90	end_session	n/a	n/a
1674.893	8	9	mirror	start_session	n/a	n/a
1688.901	1.64305157696049	9	mirror	erasing	leftward	7
1698.411	3.50184135358475	9	mirror	erasing	downward	4
1707.938	3.50006993595509	9	mirror	erasing	downward	3
1717.447	3.50000953005677	9	mirror	erasing	upward	6
1726.957	3.50000835712671	9	mirror	erasing	rightward	0
1736.467	3.25289867672962	9	mirror	erasing	rightward	7
1745.977	3.50002712400774	9	mirror	erasing	leftward	4
1755.486	1.42725209170085	9	mirror	erasing	leftward	7
1764.997	3.50002917663535	9	mirror	erasing	upward	2
1774.506	3.50184604530501	9	mirror	erasing	upward	6
1784.033	1.22813782983893	9	mirror	erasing	leftward	7
1793.543	3.50183988742217	9	mirror	erasing	rightward	1
1803.069	2.4562636371447	9	mirror	erasing	downward	7
1812.579	2.85456400283497	9	mirror	erasing	rightward	7
1822.089	3.50003240219303	9	mirror	erasing	upward	3
1831.599	3.50002301875251	9	mirror	erasing	downward	6
1841.108	1.77581582417544	9	mirror	erasing	leftward	7
1860.643	4	9	mirror	score	n/a	n/a
1864.643	8	9	mirror	end_session	n/a	n/a
1882.683	8	10	rotation-90	start_session	n/a	n/a
1896.69	3.50183871449211	10	rotation-90	erasing	rightward	4
1906.217	3.50000571803406	10	rotation-90	erasing	downward	1
1915.727	3.5018586543032	10	rotation-90	erasing	downward	0
1925.253	3.50006905625754	10	rotation-90	erasing	leftward	0
1934.763	3.5000646577698	10	rotation-90	erasing	upward	0
1944.273	3.50184487237495	10	rotation-90	erasing	upward	6
1953.8	3.50001774056722	10	rotation-90	erasing	rightward	3
1963.309	3.50000513156903	10	rotation-90	erasing	rightward	1
1972.819	3.50184927086269	10	rotation-90	erasing	leftward	2
1982.345	3.50185836107069	10	rotation-90	erasing	leftward	2
1991.872	3.50005879311948	10	rotation-90	erasing	rightward	3
2001.381	3.50183842125959	10	rotation-90	erasing	upward	4
2010.908	3.50003416158812	10	rotation-90	erasing	downward	5
2020.419	2.60563305528049	10	rotation-90	erasing	upward	7
2029.928	3.5018586543032	10	rotation-90	erasing	leftward	0
2039.455	3.50002595107767	10	rotation-90	erasing	downward	1
2048.964	3.50005527432928	10	rotation-90	erasing	rightward	3
2068.499	4	10	rotation-90	score	n/a	n/a
2072.499	8	10	rotation-90	end_session	n/a	n/a
2090.538	8	11	mirror	start_session	n/a	n/a
2104.546	2.35669976186587	11	mirror	erasing	upward	7
2114.056	2.25709336787221	11	mirror	erasing	downward	7
2123.566	2.09114663590462	11	mirror	erasing	downward	7
2133.076	2.02481538813869	11	mirror	erasing	rightward	7
2142.586	1.77579119264409	11	mirror	erasing	leftward	7
2152.095	3.38566614950225	11	mirror	erasing	leftward	7
2161.606	3.50004765028386	11	mirror	erasing	upward	4
2171.115	2.83797935819026	11	mirror	erasing	upward	7
2180.625	1.62644464664456	11	mirror	erasing	rightward	7
2190.135	3.07035527758416	11	mirror	erasing	rightward	7
2199.645	2.83798463637555	11	mirror	erasing	upward	7
2209.154	2.78819522130698	11	mirror	erasing	leftward	7
2218.665	3.50004178563354	11	mirror	erasing	downward	2
2228.174	3.50005498109677	11	mirror	erasing	leftward	4
2237.684	1.47711686752605	11	mirror	erasing	rightward	7
2247.195	3.2196983047935	11	mirror	erasing	downward	7
2256.704	2.22392671767544	11	mirror	erasing	upward	7
2276.237	4	11	mirror	score	n/a	n/a
2280.237	8	11	mirror	end_session	n/a	n/a
2298.278	8	12	mirror	start_session	n/a	n/a
2312.286	3.50183930095714	12	mirror	erasing	leftward	4
2321.813	2.38988341954858	12	mirror	erasing	upward	7
2331.322	3.50183372953933	12	mirror	erasing	upward	6
2340.849	3.46864362074127	12	mirror	erasing	downward	7
