onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.05	8	1	rotation-90	start_session	n/a	n/a
26.075	3.50005439431273	1	rotation-90	erasing	upward	2
35.584	1.51028463033713	1	rotation-90	erasing	rightward	7
45.094	2.47283114040682	1	rotation-90	erasing	rightward	7
54.603	3.50185013970981	1	rotation-90	erasing	leftward	4
64.13	3.50002712384867	1	rotation-90	erasing	downward	4
73.64	3.50177976431868	1	rotation-90	erasing	downward	3
83.167	3.50005146200477	1	rotation-90	erasing	upward	6
92.676	3.41883092986711	1	rotation-90	erasing	upward	7
102.186	3.50183782401636	1	rotation-90	erasing	leftward	1
111.712	2.53924410378845	1	rotation-90	erasing	leftward	7
121.222	3.50002213892513	1	rotation-90	erasing	upward	6
130.732	2.63880563577861	1	rotation-90	erasing	downward	7
140.242	2.24052754566117	1	rotation-90	erasing	rightward	7
149.752	3.50180791447513	1	rotation-90	erasing	downward	3
159.278	2.98733682805796	1	rotation-90	erasing	leftward	7
168.789	2.5392399985573	1	rotation-90	erasing	rightward	7
178.298	3.50002155246353	1	rotation-90	erasing	upward	6
197.833	4	1	rotation-90	score	n/a	n/a
201.833	8	1	rotation-90	end_session	n/a	n/a
219.872	8	2	rotation-90	start_session	n/a	n/a
233.88	2.60560985701187	2	rotation-90	erasing	downward	7
243.39	1.82559893123239	2	rotation-90	erasing	upward	7
252.899	2.37327136780144	2	rotation-90	erasing	upward	7
262.41	3.3192166163336	2	rotation-90	erasing	leftward	7
271.92	2.85454960775983	2	rotation-90	erasing	rightward	7
281.429	3.45202934771103	2	rotation-90	erasing	rightward	7
290.94	3.50179530555089	2	rotation-90	erasing	downward	4
300.465	3.45202612217227	2	rotation-90	erasing	downward	7
309.976	3.50006348446742	2	rotation-90	erasing	leftward	3
319.485	3.50182110986097	2	rotation-90	erasing	leftward	6
329.012	3.50005263492795	2	rotation-90	erasing	downward	3
338.521	3.50005527400512	2	rotation-90	erasing	rightward	1
348.032	3.12009765758443	2	rotation-90	erasing	upward	7
357.541	2.40646010902907	2	rotation-90	erasing	rightward	7
367.051	3.5000080638469	2	rotation-90	erasing	leftward	5
376.561	3.36904004740955	2	rotation-90	erasing	upward	7
386.071	3.36904737817946	2	rotation-90	erasing	downward	7
405.604	4	2	rotation-90	score	n/a	n/a
409.604	8	2	rotation-90	end_session	n/a	n/a
427.645	8	3	rotation+90	start_session	n/a	n/a
441.653	3.50002595092548	3	rotation+90	erasing	leftward	3
451.163	3.50010248416334	3	rotation+90	erasing	rightward	0
460.672	3.50183547816999	3	rotation+90	erasing	rightward	0
470.199	3.50181788432221	3	rotation+90	erasing	downward	1
479.725	3.50180351601319	3	rotation+90	erasing	upward	3
489.252	3.50007052200653	3	rotation+90	erasing	upward	2
498.762	2.88778292006851	3	rotation+90	erasing	leftward	7
508.272	3.50003943954211	3	rotation+90	erasing	leftward	5
517.782	3.50008489031555	3	rotation+90	erasing	downward	1
527.291	3.50000366538495	3	rotation+90	erasing	downward	3
536.802	3.50004706354282	3	rotation+90	erasing	leftward	5
546.311	3.50001744723239	3	rotation+90	erasing	upward	5
555.821	3.50000190600018	3	rotation+90	erasing	rightward	4
565.33	3.50006612354459	3	rotation+90	erasing	upward	3
574.841	3.50006583031379	3	rotation+90	erasing	downward	4
584.35	3.50006407092901	3	rotation+90	erasing	rightward	2
593.86	3.50178328308824	3	rotation+90	erasing	leftward	6
613.411	4	3	rotation+90	score	n/a	n/a
617.411	8	3	rotation+90	end_session	n/a	n/a
635.451	8	4	mirror	start_session	n/a	n/a
649.459	3.50181700462982	4	mirror	erasing	rightward	4
658.986	3.50002712384867	4	mirror	erasing	upward	2
668.495	3.50009016846989	4	mirror	erasing	upward	0
678.005	3.50007550693007	4	mirror	erasing	leftward	1
687.515	3.50004530415804	4	mirror	erasing	downward	4
697.025	2.95413841021405	4	mirror	erasing	downward	7
706.534	3.50001363523203	4	mirror	erasing	rightward	1
716.045	3.50179765139726	4	mirror	erasing	rightward	2
725.571	3.50000278569257	4	mirror	erasing	leftward	4
735.081	3.45203052063421	4	mirror	erasing	leftward	7
744.591	3.50181436555265	4	mirror	erasing	rightward	1
