onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.054	8	1	mirror	start_session	n/a	n/a
26.078	3.5000731610837	1	mirror	erasing	downward	3
35.588	3.50183020001566	1	mirror	erasing	rightward	3
45.114	3.50009192785467	1	mirror	erasing	rightward	6
54.625	3.21980551174199	1	mirror	erasing	upward	7
64.135	2.70534586132588	1	mirror	erasing	leftward	7
73.644	3.50005175523556	1	mirror	erasing	leftward	1
83.155	3.46862767694059	1	mirror	erasing	downward	7
92.664	2.93762394499225	1	mirror	erasing	downward	7
102.174	3.5000321087722	1	mirror	erasing	upward	6
111.683	2.48943474779073	1	mirror	erasing	upward	7
121.194	1.90857269030166	1	mirror	erasing	downward	7
130.703	1.75921646385359	1	mirror	erasing	leftward	7
140.213	3.50008518354635	1	mirror	erasing	rightward	1
149.723	3.50182228278416	1	mirror	erasing	leftward	3
159.25	3.50006055215945	1	mirror	erasing	upward	5
168.76	3.50182081663017	1	mirror	erasing	rightward	3
178.286	3.50003034938743	1	mirror	erasing	downward	6
197.886	4	1	mirror	score	n/a	n/a
201.886	8	1	mirror	end_session	n/a	n/a
219.927	8	2	mirror	start_session	n/a	n/a
233.934	3.50004794323521	2	mirror	erasing	downward	1
243.444	0.979264770694983	2	mirror	erasing	leftward	7
252.954	2.92093735329297	2	mirror	erasing	leftward	7
262.464	2.88776444652834	2	mirror	erasing	upward	7
271.973	3.25300627543227	2	mirror	erasing	rightward	7
281.483	1.29451426758424	2	mirror	erasing	rightward	7
290.994	3.02053817820984	2	mirror	erasing	downward	7
300.503	2.42305990441263	2	mirror	erasing	downward	7
310.013	1.75921968939235	2	mirror	erasing	upward	7
319.523	3.50000219923097	2	mirror	erasing	upward	3
329.033	2.48944061240665	2	mirror	erasing	downward	7
338.542	2.93754565236961	2	mirror	erasing	rightward	7
348.053	3.13669364096763	2	mirror	erasing	leftward	7
357.562	3.46861712063192	2	mirror	erasing	rightward	7
367.072	2.80477485299607	2	mirror	erasing	upward	7
376.582	2.09122644660282	2	mirror	erasing	leftward	7
386.092	3.50003797338813	2	mirror	erasing	downward	5
405.626	4	2	mirror	score	n/a	n/a
409.626	8	2	mirror	end_session	n/a	n/a
427.666	8	3	rotation-90	start_session	n/a	n/a
441.674	3.50005322138954	3	rotation-90	erasing	leftward	5
451.184	3.5018266812461	3	rotation-90	erasing	upward	6
460.71	3.5000652438522	3	rotation-90	erasing	upward	3
470.22	3.50178152370346	3	rotation-90	erasing	downward	1
479.746	2.34008731826655	3	rotation-90	erasing	rightward	7
489.256	1.99156111091074	3	rotation-90	erasing	rightward	7
498.766	2.09112997367081	3	rotation-90	erasing	leftward	7
508.276	3.50005234169716	3	rotation-90	erasing	leftward	3
517.785	3.50000395861575	3	rotation-90	erasing	downward	2
527.296	3.50001891338637	3	rotation-90	erasing	downward	2
536.806	3.50007638662246	3	rotation-90	erasing	leftward	1
546.315	2.35669708349718	3	rotation-90	erasing	rightward	7
555.826	3.50180146339761	3	rotation-90	erasing	upward	1
565.351	2.32350775580795	3	rotation-90	erasing	rightward	7
574.862	3.50001216907805	3	rotation-90	erasing	downward	0
584.371	3.50008166477679	3	rotation-90	erasing	upward	1
593.881	3.50181172647549	3	rotation-90	erasing	leftward	3
613.432	4	3	rotation-90	score	n/a	n/a
617.432	8	3	rotation-90	end_session	n/a	n/a
635.472	8	4	rotation+90	start_session	n/a	n/a
649.48	3.50179823785885	4	rotation+90	erasing	upward	1
659.007	3.50177859139549	4	rotation+90	erasing	leftward	2
668.533	3.50180380924398	4	rotation+90	erasing	leftward	0
678.059	3.50003533431096	4	rotation+90	erasing	rightward	4
687.569	3.5000162743092	4	rotation+90	erasing	downward	6
697.079	3.50181671139902	4	rotation+90	erasing	downward	1
706.605	3.50003474784937	4	rotation+90	erasing	upward	1
716.115	3.50002008630955	4	rotation+90	erasing	upward	0
725.625	3.50004706354282	4	rotation+90	erasing	rightward	3
735.135	3.50006084539025	4	rotation+90	erasing	rightward	2
744.644	2.72178760531018	4	rotation+90	erasing	upward	7
754.154	3.50006407092901	4	rotation+90	erasing	downward	4
763.665	3.50000718415451	4	rotation+90	erasing	leftward	2
773.174	3.50005380785114	4	rotation+90	erasing	downward	4
782.684	3.50182492186132	4	rotation+90	erasing	rightward	3
792.21	3.50182961355407	4	rotation+90	erasing	leftward	6
801.737	3.50183313232362	4	rotation+90	erasing	upward	3
821.287	4	4	rotation+90	score	n/a	n/a
825.287	8	4	rotation+90	end_session	n/a	n/a
843.329	8	5	rotation-90	start_session	n/a	n/a
857.336	3.5001057097021	5	rotation-90	erasing	downward	0
866.845	3.50004940938919	5	rotation-90	erasing	rightward	1
876.355	3.50001979307876	5	rotation-90	erasing	rightward	5
885.866	3.50003298846459	5	rotation-90	erasing	leftward	6
895.375	3.50178328308824	5	rotation-90	erasing	upward	1
904.902	3.50000630446212	5	rotation-90	erasing	upward	4
914.411	3.5017947190893	5	rotation-90	erasing	downward	1
923.938	2.10769516782038	5	rotation-90	erasing	downward	7
933.447	3.50005761985149	5	rotation-90	erasing	leftward	3
942.958	3.50004178538849	5	rotation-90	erasing	leftward	3
952.467	3.50003738692654	5	rotation-90	erasing	downward	1
961.977	3.4686350077105	5	rotation-90	erasing	upward	7
971.486	3.50181377909106	5	rotation-90	erasing	rightward	3
981.013	2.97079128037175	5	rotation-90	erasing	upward	7
990.524	3.50002859000265	5	rotation-90	erasing	leftward	4
1000.033	2.24049968873551	5	rotation-90	erasing	rightward	7
1009.543	3.50001832692477	5	rotation-90	erasing	downward	0
1029.077	4	5	rotation-90	score	n/a	n/a
1033.077	8	5	rotation-90	end_session	n/a	n/a
1051.117	8	6	rotation-90	start_session	n/a	n/a
1065.125	3.50181553847584	6	rotation-90	erasing	rightward	5
1074.651	2.65541158900889	6	rotation-90	erasing	leftward	7
1084.161	3.16990730681295	6	rotation-90	erasing	leftward	7
1093.671	3.50180615509035	6	rotation-90	erasing	upward	2
1103.197	3.50003298846459	6	rotation-90	erasing	downward	1
1112.708	3.50182169632256	6	rotation-90	erasing	downward	5
1122.234	3.50006084539025	6	rotation-90	erasing	rightward	5
1131.744	3.50003445461858	6	rotation-90	erasing	rightward	2
1141.253	3.5000403192345	6	rotation-90	erasing	upward	2
1150.764	2.62221815608851	6	rotation-90	erasing	upward	7
1160.273	3.50005028908158	6	rotation-90	erasing	rightward	1
1169.783	3.50006700323697	6	rotation-90	erasing	downward	1
1179.293	3.50002800354105	6	rotation-90	erasing	leftward	2
1188.803	2.29028969150068	6	rotation-90	erasing	downward	7
1198.312	3.50002565769468	6	rotation-90	erasing	upward	3
