onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.047	8	1	mirror	start_session	n/a	n/a
26.078	3.11522015165453	1	mirror	erasing	leftward	7
35.587	3.5000055466714	1	mirror	erasing	downward	0
45.102	3.50002261335263	1	mirror	erasing	downward	4
54.617	3.50003541336355	1	mirror	erasing	upward	6
64.131	2.21198695422887	1	mirror	erasing	rightward	7
73.641	1.92327076119105	1	mirror	erasing	rightward	7
83.147	2.23693716218638	1	mirror	erasing	leftward	7
92.658	1.96541778382318	1	mirror	erasing	leftward	7
102.167	3.50003456002949	1	mirror	erasing	upward	5
111.687	3.50008448007209	1	mirror	erasing	upward	4
121.199	1.82057584689139	1	mirror	erasing	leftward	7
130.707	2.04897497512531	1	mirror	erasing	rightward	7
140.215	3.51307265115533	1	mirror	erasing	downward	4
149.754	1.56141189240481	1	mirror	erasing	rightward	7
159.261	3.50870144742523	1	mirror	erasing	upward	3
168.792	1.49777706476976	1	mirror	erasing	downward	7
178.3	2.44493435301065	1	mirror	erasing	leftward	7
197.835	4	1	mirror	score	n/a	n/a
201.835	8	1	mirror	end_session	n/a	n/a
219.854	8	2	rotation-90	start_session	n/a	n/a
233.862	3.50003072002621	2	rotation-90	erasing	upward	0
243.374	3.50039936034079	2	rotation-90	erasing	leftward	1
252.901	3.50007850673366	2	rotation-90	erasing	leftward	6
262.412	3.50465451063852	2	rotation-90	erasing	rightward	1
271.942	3.50023082686364	2	rotation-90	erasing	downward	3
281.454	3.50454699054677	2	rotation-90	erasing	downward	4
290.985	2.52964994530129	2	rotation-90	erasing	upward	7
300.493	3.50002901335809	2	rotation-90	erasing	upward	3
310.01	3.51181867675194	2	rotation-90	erasing	rightward	2
319.547	3.51227777047703	2	rotation-90	erasing	rightward	0
329.084	3.50000725333952	2	rotation-90	erasing	upward	3
338.596	3.50003712003168	2	rotation-90	erasing	downward	0
348.11	3.50003840003277	2	rotation-90	erasing	leftward	6
357.631	3.51271681085168	2	rotation-90	erasing	downward	1
367.167	3.51557803995993	2	rotation-90	erasing	rightward	2
376.708	3.50004864004151	2	rotation-90	erasing	leftward	3
386.217	3.5063786721098	2	rotation-90	erasing	upward	4
405.76	4	2	rotation-90	score	n/a	n/a
409.76	8	2	rotation-90	end_session	n/a	n/a
427.78	8	3	mirror	start_session	n/a	n/a
441.789	3.5091490211405	3	mirror	erasing	upward	3
451.323	1.47865043511504	3	mirror	erasing	leftward	7
460.832	1.84284274589248	3	mirror	erasing	leftward	7
470.341	3.50363434976798	3	mirror	erasing	downward	1
479.869	3.51201579692015	3	mirror	erasing	rightward	2
489.407	3.50004096003495	3	mirror	erasing	rightward	4
498.921	3.50369664315447	3	mirror	erasing	upward	0
508.449	3.50005717338212	3	mirror	erasing	upward	3
517.97	3.51271595751762	3	mirror	erasing	downward	0
527.507	3.51277569090192	3	mirror	erasing	downward	2
537.046	3.51335851806594	3	mirror	erasing	upward	2
546.584	1.44531878000536	3	mirror	erasing	rightward	7
556.091	1.34088221088615	3	mirror	erasing	leftward	7
565.599	1.20486630815258	3	mirror	erasing	rightward	7
575.108	3.50059434717384	3	mirror	erasing	downward	0
584.634	0.911621897917353	3	mirror	erasing	leftward	7
594.141	3.5104891822841	3	mirror	erasing	upward	1
613.688	4	3	mirror	score	n/a	n/a
617.688	8	3	mirror	end_session	n/a	n/a
635.71	8	4	rotation+90	start_session	n/a	n/a
649.718	3.50007381339632	4	rotation+90	erasing	rightward	1
659.231	3.51748737492256	4	rotation+90	erasing	upward	6
668.772	3.5001275734422	4	rotation+90	erasing	upward	3
678.292	3.50000938667468	4	rotation+90	erasing	leftward	3
687.815	3.27781314373388	4	rotation+90	erasing	downward	7
697.323	3.50895318097338	4	rotation+90	erasing	downward	4
706.856	3.50532395120977	4	rotation+90	erasing	rightward	2
716.375	3.50001365334498	4	rotation+90	erasing	rightward	1
725.897	3.51394774523541	4	rotation+90	erasing	leftward	5
735.437	3.50007296006226	4	rotation+90	erasing	leftward	2
744.95	3.50330240281805	4	rotation+90	erasing	rightward	0
754.478	1.36065950776278	4	rotation+90	erasing	downward	7
763.987	3.50705664602167	4	rotation+90	erasing	upward	1
773.519	3.51277483756786	4	rotation+90	erasing	downward	4
783.057	3.51249963733302	4	rotation+90	erasing	leftward	2
792.595	3.50006741339086	4	rotation+90	erasing	upward	2
802.116	3.51373014504972	4	rotation+90	erasing	rightward	4
821.664	4	4	rotation+90	score	n/a	n/a
825.664	8	4	rotation+90	end_session	n/a	n/a
843.683	8	5	mirror	start_session	n/a	n/a
857.691	1.79553603885742	5	mirror	erasing	rightward	7
867.199	3.50916096781736	5	mirror	erasing	upward	2
876.733	3.50052053377752	5	mirror	erasing	upward	0
886.258	1.27474498111572	5	mirror	erasing	leftward	7
895.767	3.50018560015838	5	mirror	erasing	downward	0
905.28	3.50002261335263	5	mirror	erasing	downward	1
914.8	3.50005674671509	5	mirror	erasing	rightward	4
924.324	0.959262258570461	5	mirror	erasing	rightward	7
933.831	1.38920609212253	5	mirror	erasing	leftward	7
943.339	3.50485760414516	5	mirror	erasing	leftward	4
952.87	1.15979789636087	5	mirror	erasing	rightward	7
962.377	3.50003754669871	5	mirror	erasing	downward	1
971.89	3.50007296006226	5	mirror	erasing	upward	0
981.4	3.24288362059402	5	mirror	erasing	downward	7
990.909	3.5080226201793	5	mirror	erasing	leftward	5
1000.441	3.51113600950273	5	mirror	erasing	upward	1
1009.977	1.81146479911663	5	mirror	erasing	rightward	7
1029.494	4	5	mirror	score	n/a	n/a
1033.494	8	5	mirror	end_session	n/a	n/a
1051.511	8	6	rotation-90	start_session	n/a	n/a
1065.518	3.51354625155947	6	rotation-90	erasing	rightward	0
1075.057	3.51245782396401	6	rotation-90	erasing	upward	0
1084.593	3.51403435864265	6	rotation-90	erasing	upward	1
1094.131	3.14646753831897	6	rotation-90	erasing	downward	7
1103.638	3.51083307591089	6	rotation-90	erasing	leftward	0
1113.174	3.51242198393343	6	rotation-90	erasing	leftward	1
1122.71	3.51505281284507	6	rotation-90	erasing	rightward	4
1132.249	3.50016256013872	6	rotation-90	erasing	rightward	2
1141.762	2.90437154506372	6	rotation-90	erasing	downward	7
1151.272	1.83144220283068	6	rotation-90	erasing	downward	7
1160.781	3.50007808006663	6	rotation-90	erasing	rightward	0
1170.29	3.504772270739	6	rotation-90	erasing	leftward	1
1179.821	3.01176449003903	6	rotation-90	erasing	upward	7
1189.329	3.50272554899247	6	rotation-90	erasing	leftward	0
1198.861	2.24779370478396	6	rotation-90	erasing	downward	7
1208.373	2.37445706620336	6	rotation-90	erasing	upward	7
1217.881	3.50335744286502	6	rotation-90	erasing	rightward	2
1237.42	4	6	rotation-90	score	n/a	n/a
1241.42	8	6	rotation-90	end_session	n/a	n/a
1259.441	8	7	rotation-90	start_session	n/a	n/a
1273.448	3.50003840003277	7	rotation-90	erasing	rightward	1
1282.958	3.50790699341397	7	rotation-90	erasing	leftward	1
1292.49	2.51137750304214	7	rotation-90	erasing	leftward	7
1301.998	3.50718933946824	7	rotation-90	erasing	downward	2
1311.526	2.71693799845376	7	rotation-90	erasing	upward	7
1321.035	2.13653515651	7	rotation-90	erasing	upward	7
1330.542	3.50000426667031	7	rotation-90	erasing	rightward	0
1340.059	3.51351083819592	7	rotation-90	erasing	rightward	5
1349.597	3.50005845338321	7	rotation-90	erasing	downward	0
1359.108	1.72422333800392	7	rotation-90	erasing	downward	7
1368.617	3.50247466877838	7	rotation-90	erasing	rightward	3
1378.145	3.50004266670308	7	rotation-90	erasing	upward	2
1387.664	2.84712178954393	7	rotation-90	erasing	leftward	7
1397.169	3.51353899821994	7	rotation-90	erasing	upward	5
1406.706	1.99561599625898	7	rotation-90	erasing	downward	7
1416.217	3.50739883298034	7	rotation-90	erasing	leftward	4
1425.749	3.51339734476573	7	rotation-90	erasing	rightward	2
1445.299	4	7	rotation-90	score	n/a	n/a
1449.299	8	7	rotation-90	end_session	n/a	n/a
1467.319	8	8	rotation-90	start_session	n/a	n/a
1481.327	3.50989867511354	8	rotation-90	erasing	downward	1
1490.863	3.51162454325294	8	rotation-90	erasing	leftward	0
1500.398	3.50003968003386	8	rotation-90	erasing	leftward	0
1509.912	3.50004480003823	8	rotation-90	erasing	upward	4
1519.425	3.50005418671291	8	rotation-90	erasing	rightward	1
1528.938	3.50414165686755	8	rotation-90	erasing	rightward	1
1538.466	2.22936894239483	8	rotation-90	erasing	downward	7
1547.975	2.05766234253853	8	rotation-90	erasing	downward	7
1557.482	1.43803301378817	8	rotation-90	erasing	upward	7
1566.992	2.66700814251361	8	rotation-90	erasing	upward	7
1576.501	3.51246422396947	8	rotation-90	erasing	downward	0
1586.037	3.50012288010486	8	rotation-90	erasing	rightward	1
1595.559	3.51469995921063	8	rotation-90	erasing	leftward	1
1605.097	3.5000721067282	8	rotation-90	erasing	rightward	2
1614.61	1.33707975430806	8	rotation-90	erasing	upward	7
1624.119	3.50010069341926	8	rotation-90	erasing	leftward	0
1633.644	3.51183318343098	8	rotation-90	erasing	downward	2
1653.192	4	8	rotation-90	score	n/a	n/a
1657.192	8	8	rotation-90	end_session	n/a	n/a
1675.212	8	9	rotation+90	start_session	n/a	n/a
1689.219	2.19712400821249	9	rotation+90	erasing	downward	7
1698.728	2.30705434201971	9	rotation+90	erasing	leftward	7
1708.235	3.50414336353567	9	rotation+90	erasing	leftward	5
1717.765	2.14529932398876	9	rotation+90	erasing	upward	7
1727.274	3.50962859488307	9	rotation+90	erasing	rightward	4
1736.808	1.62667232142705	9	rotation+90	erasing	rightward	7
1746.317	1.54010627422402	9	rotation+90	erasing	downward	7
1755.826	1.70130321177874	9	rotation+90	erasing	downward	7
1765.335	1.69802299564629	9	rotation+90	erasing	upward	7
1774.843	3.50983424839189	9	rotation+90	erasing	upward	2
1784.379	3.5119402768557	9	rotation+90	erasing	downward	3
1793.916	3.50000384000328	9	rotation+90	erasing	rightward	1
1803.429	3.50412672352147	9	rotation+90	erasing	leftward	5
1812.958	3.50000981334171	9	rotation+90	erasing	rightward	1
1822.471	3.00317482937585	9	rotation+90	erasing	upward	7
1831.98	3.51491329272601	9	rotation+90	erasing	leftward	2
1841.52	3.50013482678172	9	rotation+90	erasing	downward	1
1861.054	4	9	rotation+90	score	n/a	n/a
