onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.045	8	1	rotation+90	start_session	n/a	n/a
26.053	3.50187947932309	1	rotation+90	erasing	upward	1
35.579	3.50185572741964	1	rotation+90	erasing	rightward	1
45.105	3.50006905646003	1	rotation+90	erasing	rightward	5
54.616	3.50008928956297	1	rotation+90	erasing	downward	5
64.125	3.50026405665503	1	rotation+90	erasing	leftward	6
73.652	3.50199237417283	1	rotation+90	erasing	leftward	7
83.178	3.50006495119277	1	rotation+90	erasing	upward	2
92.688	3.50001246241848	1	rotation+90	erasing	upward	5
102.197	2.92103958269372	1	rotation+90	erasing	downward	7
111.708	3.50183842665046	1	rotation+90	erasing	downward	4
121.235	3.5018208326479	1	rotation+90	erasing	upward	4
130.761	2.15755399965926	1	rotation+90	erasing	leftward	7
140.271	3.5018976597924	1	rotation+90	erasing	rightward	7
149.797	2.30704056267966	1	rotation+90	erasing	leftward	7
159.307	3.21978046790077	1	rotation+90	erasing	downward	7
168.816	3.50186452442092	1	rotation+90	erasing	rightward	6
178.343	3.50004559778996	1	rotation+90	erasing	upward	6
197.877	4	1	rotation+90	score	n/a	n/a
201.877	8	1	rotation+90	end_session	n/a	n/a
219.918	8	2	rotation+90	start_session	n/a	n/a
233.925	3.50183930635058	2	rotation+90	erasing	downward	4
243.452	3.5000121691851	2	rotation+90	erasing	rightward	6
252.961	3.35246035997916	2	rotation+90	erasing	rightward	7
262.472	3.40224171051239	2	rotation+90	erasing	leftward	7
271.981	3.50189326129176	2	rotation+90	erasing	upward	5
281.508	1.92515892515893	2	rotation+90	erasing	upward	7
291.017	3.50183608078345	2	rotation+90	erasing	downward	5
300.544	2.68859583145297	2	rotation+90	erasing	downward	7
310.053	3.08692023729618	2	rotation+90	erasing	leftward	7
319.564	2.38985465301255	2	rotation+90	erasing	leftward	7
329.073	2.27369552933463	2	rotation+90	erasing	downward	7
338.583	2.93760932106797	2	rotation+90	erasing	upward	7
348.093	3.35246505171317	2	rotation+90	erasing	rightward	7
357.603	2.4396588757491	2	rotation+90	erasing	upward	7
367.113	2.27362661949128	2	rotation+90	erasing	leftward	7
376.622	2.48944315861609	2	rotation+90	erasing	rightward	7
386.133	2.22397399841009	2	rotation+90	erasing	downward	7
405.666	4	2	rotation+90	score	n/a	n/a
409.666	8	2	rotation+90	end_session	n/a	n/a
427.707	8	3	mirror	start_session	n/a	n/a
441.715	3.50010952266591	3	mirror	erasing	upward	1
451.224	3.50183373491644	3	mirror	erasing	downward	1
460.751	3.50186159208716	3	mirror	erasing	downward	0
470.277	3.50009398129699	3	mirror	erasing	leftward	1
479.787	3.50182171234803	3	mirror	erasing	rightward	0
489.314	3.50006113915888	3	mirror	erasing	rightward	0
498.823	3.50005586095812	3	mirror	erasing	upward	5
508.334	2.35667910855881	3	mirror	erasing	upward	7
517.843	1.56002032693762	3	mirror	erasing	leftward	7
527.353	3.50184194545097	3	mirror	erasing	leftward	3
536.879	3.50000219925032	3	mirror	erasing	upward	4
546.389	3.5018586597534	3	mirror	erasing	rightward	0
555.915	3.50007580082768	3	mirror	erasing	downward	2
565.426	3.50178681757629	3	mirror	erasing	rightward	1
574.951	3.50184223868434	3	mirror	erasing	leftward	1
584.478	3.45204622648232	3	mirror	erasing	downward	7
593.989	3.50185514095289	3	mirror	erasing	upward	4
613.539	4	3	mirror	score	n/a	n/a
617.539	8	3	mirror	end_session	n/a	n/a
635.579	8	4	rotation+90	start_session	n/a	n/a
649.587	3.50184546425148	4	rotation+90	erasing	upward	6
659.113	3.50179942661146	4	rotation+90	erasing	leftward	3
668.64	2.63882591702141	4	rotation+90	erasing	leftward	7
678.149	3.50182347174828	4	rotation+90	erasing	rightward	0
687.676	3.50006143239226	4	rotation+90	erasing	downward	5
697.185	3.501851328919	4	rotation+90	erasing	downward	5
706.712	3.50185308831925	4	rotation+90	erasing	upward	5
716.239	3.50184634395161	4	rotation+90	erasing	upward	3
725.765	3.50007228202717	4	rotation+90	erasing	rightward	1
735.275	3.50004237222282	4	rotation+90	erasing	rightward	4
744.785	2.58904925822219	4	rotation+90	erasing	upward	7
754.295	2.24051265404649	4	rotation+90	erasing	downward	7
763.804	3.5018208326479	4	rotation+90	erasing	leftward	6
773.331	3.50002155265313	4	rotation+90	erasing	downward	4
782.841	3.50002859025415	4	rotation+90	erasing	rightward	4
792.351	2.09113898587583	4	rotation+90	erasing	leftward	7
801.86	3.35247766074834	4	rotation+90	erasing	upward	7
821.395	4	4	rotation+90	score	n/a	n/a
825.395	8	4	rotation+90	end_session	n/a	n/a
843.435	8	5	rotation+90	start_session	n/a	n/a
857.443	3.50001627445236	5	rotation+90	erasing	upward	3
866.952	3.50000923685134	5	rotation+90	erasing	downward	6
876.463	3.500059672992	5	rotation+90	erasing	downward	3
885.972	3.50185602065301	5	rotation+90	erasing	rightward	2
895.499	3.33588475693739	5	rotation+90	erasing	leftward	7
905.008	3.50003943988906	5	rotation+90	erasing	leftward	5
914.518	3.05373736200804	5	rotation+90	erasing	upward	7
924.028	2.97076257978514	5	rotation+90	erasing	upward	7
933.538	3.50001656768574	5	rotation+90	erasing	rightward	3
943.048	3.50003914665569	5	rotation+90	erasing	rightward	6
952.558	3.02056504312143	5	rotation+90	erasing	upward	7
962.068	1.60983539930908	5	rotation+90	erasing	leftward	7
971.577	3.50000923685134	5	rotation+90	erasing	downward	6
981.088	2.04136525941037	5	rotation+90	erasing	leftward	7
990.597	2.57241412880511	5	rotation+90	erasing	rightward	7
1000.107	3.21968311441996	5	rotation+90	erasing	downward	7
1009.617	3.46863297239237	5	rotation+90	erasing	upward	7
1029.151	4	5	rotation+90	score	n/a	n/a
1033.151	8	5	rotation+90	end_session	n/a	n/a
1051.191	8	6	mirror	start_session	n/a	n/a
1065.199	3.50186892292155	6	mirror	erasing	upward	2
1074.725	4.09992924278639	6	mirror	erasing	leftward	3
1084.85	3.50184575748486	6	mirror	erasing	leftward	5
1094.376	3.5017818326089	6	mirror	erasing	rightward	4
1103.902	3.50001715415249	6	mirror	erasing	downward	2
1113.412	3.50002477822027	6	mirror	erasing	downward	5
1122.922	3.50002360528676	6	mirror	erasing	upward	6
1132.431	3.50186129885378	6	mirror	erasing	upward	5
1141.958	3.50185924622015	6	mirror	erasing	rightward	0
1151.484	3.50185572741964	6	mirror	erasing	rightward	0
1161.011	3.46865320549531	6	mirror	erasing	upward	7
1170.521	3.46867666416539	6	mirror	erasing	downward	7
1180.031	3.50002301882001	6	mirror	erasing	leftward	5
1189.541	3.50186247178728	6	mirror	erasing	downward	4
1199.067	3.50185631388639	6	mirror	erasing	rightward	5
1208.594	3.50186540412104	6	mirror	erasing	leftward	5
1218.12	3.50004706395684	6	mirror	erasing	upward	5
1237.654	4	6	mirror	score	n/a	n/a
1241.654	8	6	mirror	end_session	n/a	n/a
1259.694	8	7	mirror	start_session	n/a	n/a
1273.701	3.50192698312999	7	mirror	erasing	downward	1
1283.228	3.50186276502066	7	mirror	erasing	leftward	3
1292.755	3.5018976597924	7	mirror	erasing	leftward	4
1302.281	3.50004178575607	7	mirror	erasing	rightward	5
1311.791	3.50007257526055	7	mirror	erasing	upward	3
1321.301	3.50190645679367	7	mirror	erasing	upward	7
1330.828	3.02056445665468	7	mirror	erasing	downward	7
1340.337	3.03717671386844	7	mirror	erasing	downward	7
1349.847	3.50178271230903	7	mirror	erasing	rightward	6
1359.373	3.50187654698933	7	mirror	erasing	rightward	6
1368.9	3.50001774061924	7	mirror	erasing	downward	6
1378.409	1.80900009471438	7	mirror	erasing	upward	7
1387.92	3.50005937975863	7	mirror	erasing	leftward	4
1397.43	2.47284526983775	7	mirror	erasing	upward	7
1406.939	3.5018378401837	7	mirror	erasing	rightward	2
1416.466	1.69283569283569	7	mirror	erasing	leftward	7
1425.976	3.20307408277333	7	mirror	erasing	downward	7
1445.509	4	7	mirror	score	n/a	n/a
1449.509	8	7	mirror	end_session	n/a	n/a
1467.55	8	8	rotation+90	start_session	n/a	n/a
1481.557	3.16992082405616	8	rotation+90	erasing	upward	7
1491.068	3.50186599058779	8	rotation+90	erasing	rightward	5
1500.594	3.50004295868958	8	rotation+90	erasing	rightward	6
1510.104	3.50002536468702	8	rotation+90	erasing	leftward	6
1519.614	1.87538637162697	8	rotation+90	erasing	downward	7
