onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.067	8	1	mirror	start_session	n/a	n/a
26.105	3.50059562717494	1	mirror	erasing	downward	0
35.631	3.50001493334608	1	mirror	erasing	upward	0
45.145	3.50004949337557	1	mirror	erasing	upward	1
54.658	3.50003626669761	1	mirror	erasing	leftward	5
64.174	3.51518849296085	1	mirror	erasing	rightward	5
73.713	3.41453603373742	1	mirror	erasing	rightward	7
83.221	3.50003498669652	1	mirror	erasing	downward	4
92.734	3.50004693337338	1	mirror	erasing	downward	2
102.248	2.10807774555968	1	mirror	erasing	leftward	7
111.758	1.40168311610293	1	mirror	erasing	leftward	7
121.266	3.51550934656798	1	mirror	erasing	downward	1
130.806	1.51321387794251	1	mirror	erasing	rightward	7
140.313	3.50941867470394	1	mirror	erasing	upward	6
149.847	3.51527254636591	1	mirror	erasing	rightward	5
159.385	1.02893143802149	1	mirror	erasing	leftward	7
168.893	3.51263745078396	1	mirror	erasing	upward	3
178.429	3.50001152000983	1	mirror	erasing	downward	5
197.975	4	1	mirror	score	n/a	n/a
201.975	8	1	mirror	end_session	n/a	n/a
219.992	8	2	rotation+90	start_session	n/a	n/a
234	3.50000810667358	2	rotation+90	erasing	leftward	0
243.513	1.13992502606936	2	rotation+90	erasing	upward	7
253.022	3.50309248263892	2	rotation+90	erasing	upward	2
262.55	3.50004778670744	2	rotation+90	erasing	rightward	2
272.06	3.50640000546134	2	rotation+90	erasing	downward	3
281.592	3.50020736017695	2	rotation+90	erasing	downward	1
291.115	3.50007552006444	2	rotation+90	erasing	leftward	0
300.631	3.51539670647186	2	rotation+90	erasing	leftward	3
310.171	3.51355905157039	2	rotation+90	erasing	rightward	1
319.709	3.50001322667795	2	rotation+90	erasing	rightward	1
329.22	3.50006186671946	2	rotation+90	erasing	leftward	5
338.732	1.36372895038204	2	rotation+90	erasing	downward	7
348.241	3.51003520856338	2	rotation+90	erasing	upward	3
357.778	3.51117056953222	2	rotation+90	erasing	downward	4
367.313	3.51279361091721	2	rotation+90	erasing	rightward	1
376.85	1.16426382017179	2	rotation+90	erasing	upward	7
386.359	1.22639293985531	2	rotation+90	erasing	leftward	7
405.879	4	2	rotation+90	score	n/a	n/a
409.879	8	2	rotation+90	end_session	n/a	n/a
427.898	8	3	rotation+90	start_session	n/a	n/a
441.905	3.35488883617181	3	rotation+90	erasing	leftward	7
451.413	3.50006613338977	3	rotation+90	erasing	upward	6
460.925	3.51104000942081	3	rotation+90	erasing	upward	4
470.462	3.51184385010675	3	rotation+90	erasing	downward	2
479.998	3.33004614830605	3	rotation+90	erasing	rightward	7
489.507	3.50924800789163	3	rotation+90	erasing	rightward	2
499.037	1.08143878949443	3	rotation+90	erasing	leftward	7
508.546	3.51237291722489	3	rotation+90	erasing	leftward	2
518.08	3.50005888005024	3	rotation+90	erasing	downward	3
527.594	3.50536235124254	3	rotation+90	erasing	downward	4
537.126	3.50006229338649	3	rotation+90	erasing	leftward	1
546.639	3.500027733357	3	rotation+90	erasing	rightward	0
556.152	3.51097600936619	3	rotation+90	erasing	upward	5
565.687	3.51247318397712	3	rotation+90	erasing	rightward	4
575.225	3.51421270546151	3	rotation+90	erasing	downward	5
584.766	3.50004864004151	3	rotation+90	erasing	upward	6
594.282	1.28044525264662	3	rotation+90	erasing	leftward	7
613.8	4	3	rotation+90	score	n/a	n/a
617.8	8	3	rotation+90	end_session	n/a	n/a
635.82	8	4	mirror	start_session	n/a	n/a
649.827	3.04487811829599	4	mirror	erasing	downward	7
659.334	3.50835328712814	4	mirror	erasing	upward	2
668.866	3.50002858669106	4	mirror	erasing	upward	1
678.376	1.20841276451223	4	mirror	erasing	leftward	7
687.883	1.65696653394478	4	mirror	erasing	rightward	7
697.391	3.50333056284208	4	mirror	erasing	rightward	4
706.918	3.51258625074027	4	mirror	erasing	downward	4
716.455	1.02921901160022	4	mirror	erasing	downward	7
725.964	2.94196987048096	4	mirror	erasing	leftward	7
735.473	3.50398507006726	4	mirror	erasing	leftward	5
745.002	3.5000499200426	4	mirror	erasing	downward	2
754.515	3.50487253749123	4	mirror	erasing	rightward	6
764.044	3.50003669336464	4	mirror	erasing	upward	2
773.559	3.50001877334935	4	mirror	erasing	rightward	2
783.071	2.26049814229175	4	mirror	erasing	leftward	7
792.58	3.50708992605007	4	mirror	erasing	upward	2
802.111	3.51289643767163	4	mirror	erasing	downward	3
821.66	4	4	mirror	score	n/a	n/a
825.66	8	4	mirror	end_session	n/a	n/a
843.681	8	5	rotation-90	start_session	n/a	n/a
857.688	1.22705342041892	5	rotation-90	erasing	upward	7
867.196	3.500055466714	5	rotation-90	erasing	downward	0
876.71	3.51425323882943	5	rotation-90	erasing	downward	3
886.247	3.5001096534269	5	rotation-90	erasing	rightward	2
895.771	3.50001920001638	5	rotation-90	erasing	leftward	1
905.284	3.50576299158442	5	rotation-90	erasing	leftward	2
914.815	3.5100535552457	5	rotation-90	erasing	upward	3
924.35	1.84598429523993	5	rotation-90	erasing	upward	7
933.858	3.50880598084777	5	rotation-90	erasing	rightward	1
943.389	3.50002474668778	5	rotation-90	erasing	rightward	3
952.901	1.39020406630747	5	rotation-90	erasing	upward	7
962.41	3.5027758957021	5	rotation-90	erasing	leftward	4
971.935	3.50093141412814	5	rotation-90	erasing	downward	6
981.46	3.51316395789991	5	rotation-90	erasing	leftward	6
990.997	1.39463457675484	5	rotation-90	erasing	rightward	7
1000.506	2.62483253319043	5	rotation-90	erasing	downward	7
1010.014	1.38744395728551	5	rotation-90	erasing	upward	7
1029.534	4	5	rotation-90	score	n/a	n/a
1033.534	8	5	rotation-90	end_session	n/a	n/a
1051.552	8	6	rotation+90	start_session	n/a	n/a
1065.559	2.33321244434129	6	rotation+90	erasing	upward	7
1075.068	3.51390507853233	6	rotation+90	erasing	leftward	4
1084.606	3.51313110453854	6	rotation+90	erasing	leftward	0
1094.145	3.50001706668123	6	rotation+90	erasing	rightward	0
1103.659	3.50159744136315	6	rotation+90	erasing	downward	5
1113.186	3.51245483729479	6	rotation+90	erasing	downward	5
1122.719	3.51592492025593	6	rotation+90	erasing	upward	5
1132.257	3.50005248004478	6	rotation+90	erasing	upward	2
1141.768	3.50975574165823	6	rotation+90	erasing	rightward	1
1151.302	3.51353217154745	6	rotation+90	erasing	rightward	0
1160.84	3.51378177176045	6	rotation+90	erasing	upward	1
1170.378	3.4803396098898	6	rotation+90	erasing	downward	7
1179.888	3.50944512805984	6	rotation+90	erasing	leftward	2
1189.42	1.62873824318997	6	rotation+90	erasing	downward	7
1198.928	3.51237334389192	6	rotation+90	erasing	rightward	1
1208.463	3.50007509339741	6	rotation+90	erasing	leftward	1
1217.983	3.51332182470129	6	rotation+90	erasing	upward	5
1237.531	4	6	rotation+90	score	n/a	n/a
1241.531	8	6	rotation+90	end_session	n/a	n/a
1259.55	8	7	mirror	start_session	n/a	n/a
1273.557	3.3491676579564	7	mirror	erasing	leftward	7
1283.066	3.50001408001201	7	mirror	erasing	upward	0
1292.58	3.51663361419402	7	mirror	erasing	upward	1
1302.123	3.51165696994728	7	mirror	erasing	downward	3
1311.656	3.25020906684507	7	mirror	erasing	rightward	7
1321.166	1.00981163503926	7	mirror	erasing	rightward	7
1330.674	1.08868188900855	7	mirror	erasing	leftward	7
1340.182	1.11832799430656	7	mirror	erasing	leftward	7
1349.693	3.51421313212854	7	mirror	erasing	downward	1
1359.231	3.50545365798712	7	mirror	erasing	downward	1
1368.751	3.50000426667031	7	mirror	erasing	leftward	3
1378.265	1.03628888429985	7	mirror	erasing	rightward	7
1387.775	3.51521153298051	7	mirror	erasing	upward	0
1397.314	3.50003370669543	7	mirror	erasing	rightward	5
