onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.049	8	1	mirror	start_session	n/a	n/a
26.056	1.69290081146234	1	mirror	erasing	leftward	7
35.566	3.5018695039063	1	mirror	erasing	downward	6
45.092	3.50185953400075	1	mirror	erasing	downward	6
54.619	3.50190850383094	1	mirror	erasing	rightward	4
64.145	3.50027343932125	1	mirror	erasing	upward	4
73.672	3.5000464773538	1	mirror	erasing	upward	2
83.181	2.15779369509038	1	mirror	erasing	leftward	7
92.691	1.65963387574507	1	mirror	erasing	leftward	7
102.201	3.4188286944438	1	mirror	erasing	rightward	7
111.711	1.22813196518861	1	mirror	erasing	rightward	7
121.221	1.80900710590356	1	mirror	erasing	leftward	7
130.731	3.50182082730863	1	mirror	erasing	upward	4
140.258	3.50183695509701	1	mirror	erasing	downward	2
149.783	3.40226457607522	1	mirror	erasing	upward	7
159.294	1.22813489751377	1	mirror	erasing	rightward	7
168.803	3.50001334207948	1	mirror	erasing	downward	5
178.313	3.18650848922796	1	mirror	erasing	leftward	7
197.847	4	1	mirror	score	n/a	n/a
201.847	8	1	mirror	end_session	n/a	n/a
219.888	8	2	mirror	start_session	n/a	n/a
233.895	1.26133732207751	2	mirror	erasing	rightward	7
243.405	3.50000689096413	2	mirror	erasing	downward	3
252.915	3.50184633853753	2	mirror	erasing	downward	3
262.442	1.59331875576752	2	mirror	erasing	leftward	7
271.951	3.50183372953933	2	mirror	erasing	upward	2
281.478	3.50006436453728	2	mirror	erasing	upward	2
290.987	2.65544035753254	2	mirror	erasing	rightward	7
300.498	2.93756903793051	2	mirror	erasing	rightward	7
310.007	1.51027120195715	2	mirror	erasing	leftward	7
319.517	1.47718460423727	2	mirror	erasing	leftward	7
329.027	2.20731890766196	2	mirror	erasing	rightward	7
338.537	3.50185836107069	2	mirror	erasing	upward	6
348.063	3.30270158049394	2	mirror	erasing	downward	7
357.573	3.50002536461264	2	mirror	erasing	upward	5
367.083	3.50002595107767	2	mirror	erasing	leftward	6
376.593	3.50002331198503	2	mirror	erasing	downward	2
386.103	2.90439036520057	2	mirror	erasing	rightward	7
405.637	4	2	mirror	score	n/a	n/a
409.637	8	2	mirror	end_session	n/a	n/a
427.677	8	3	rotation-90	start_session	n/a	n/a
441.685	3.5018530828854	3	rotation-90	erasing	leftward	3
451.211	3.5000447179587	3	rotation-90	erasing	upward	2
460.721	2.12434290258552	3	rotation-90	erasing	upward	7
470.23	3.50001891349729	3	rotation-90	erasing	downward	6
479.741	3.50007873293057	3	rotation-90	erasing	rightward	0
489.251	3.50183842125959	3	rotation-90	erasing	rightward	0
498.777	3.50007345474528	3	rotation-90	erasing	leftward	1
508.287	3.50173960190167	3	rotation-90	erasing	leftward	3
517.813	3.50000190601135	3	rotation-90	erasing	downward	0
527.323	3.50004530442374	3	rotation-90	erasing	downward	6
536.833	3.50001803379974	3	rotation-90	erasing	leftward	2
546.343	3.50006201867715	3	rotation-90	erasing	rightward	1
555.852	2.3400866736671	3	rotation-90	erasing	upward	7
565.363	3.50004207886606	3	rotation-90	erasing	rightward	0
574.872	3.50002653754271	3	rotation-90	erasing	downward	5
584.382	3.50004383826115	3	rotation-90	erasing	upward	5
593.893	3.50183959418966	3	rotation-90	erasing	leftward	0
613.443	4	3	rotation-90	score	n/a	n/a
617.443	8	3	rotation-90	end_session	n/a	n/a
635.483	8	4	rotation-90	start_session	n/a	n/a
649.491	3.36907036202193	4	rotation-90	erasing	downward	7
659	2.02476377921586	4	rotation-90	erasing	upward	7
668.511	3.50002243228748	4	rotation-90	erasing	upward	6
678.02	3.50001744733471	4	rotation-90	erasing	rightward	0
687.53	3.5018513234903	4	rotation-90	erasing	leftward	1
697.056	3.500004545104	4	rotation-90	erasing	leftward	3
706.567	3.50002653754271	4	rotation-90	erasing	downward	6
716.077	2.57246054043339	4	rotation-90	erasing	downward	7
725.586	3.50009515395147	4	rotation-90	erasing	rightward	0
735.096	3.50185572197804	4	rotation-90	erasing	rightward	2
744.622	3.50005028937651	4	rotation-90	erasing	downward	3
754.133	3.50184780470011	4	rotation-90	erasing	leftward	1
763.659	2.14095716371435	4	rotation-90	erasing	upward	7
773.169	3.50005674049186	4	rotation-90	erasing	leftward	0
782.678	3.50007785323302	4	rotation-90	erasing	rightward	1
792.189	1.70941185474551	4	rotation-90	erasing	upward	7
801.698	3.50188680462475	4	rotation-90	erasing	downward	2
821.249	4	4	rotation-90	score	n/a	n/a
825.249	8	4	rotation-90	end_session	n/a	n/a
843.289	8	5	rotation-90	start_session	n/a	n/a
857.297	3.50184751146759	5	rotation-90	erasing	leftward	2
866.823	3.50001686086967	5	rotation-90	erasing	rightward	1
876.334	3.50185718814062	5	rotation-90	erasing	rightward	0
885.859	3.20311864510157	5	rotation-90	erasing	upward	7
895.37	3.50004266533109	5	rotation-90	erasing	downward	3
904.879	3.50002741724025	5	rotation-90	erasing	downward	3
914.389	3.50183109044669	5	rotation-90	erasing	leftward	2
923.915	3.50002213905496	5	rotation-90	erasing	leftward	2
933.426	3.50004061270348	5	rotation-90	erasing	upward	5
942.936	3.50004295856361	5	rotation-90	erasing	upward	5
952.445	3.50007990586063	5	rotation-90	erasing	leftward	1
961.956	3.50006319160722	5	rotation-90	erasing	downward	6
971.465	3.50006201867715	5	rotation-90	erasing	rightward	1
980.975	3.50000982328929	5	rotation-90	erasing	downward	3
990.484	3.50003240219303	5	rotation-90	erasing	upward	3
999.995	3.50004940967896	5	rotation-90	erasing	rightward	1
1009.504	3.50182639872643	5	rotation-90	erasing	leftward	1
1029.055	4	5	rotation-90	score	n/a	n/a
1033.055	8	5	rotation-90	end_session	n/a	n/a
1051.095	8	6	rotation-90	start_session	n/a	n/a
1065.103	3.50003093603045	6	rotation-90	erasing	downward	2
1074.613	3.50005439463173	6	rotation-90	erasing	upward	4
1084.123	3.50002008642735	6	rotation-90	erasing	upward	6
1093.632	3.50183695509701	6	rotation-90	erasing	rightward	1
1103.159	3.50006495100231	6	rotation-90	erasing	leftward	1
1112.669	3.50005146230657	6	rotation-90	erasing	leftward	4
1122.179	3.50004090593599	6	rotation-90	erasing	downward	0
1131.688	3.50003504128567	6	rotation-90	erasing	downward	3
1141.199	3.50002653754271	6	rotation-90	erasing	rightward	2
1150.708	3.50002859017032	6	rotation-90	erasing	rightward	6
1160.218	3.50007902616308	6	rotation-90	erasing	downward	1
1169.728	3.50184369944488	6	rotation-90	erasing	leftward	1
1179.254	3.50004178563354	6	rotation-90	erasing	upward	5
1188.765	3.50003768037832	6	rotation-90	erasing	leftward	2
1198.274	3.50007550737289	6	rotation-90	erasing	rightward	0
1207.784	3.43545497810579	6	rotation-90	erasing	upward	7
1217.294	3.50184135358475	6	rotation-90	erasing	downward	3
1236.845	4	6	rotation-90	score	n/a	n/a
1240.845	8	6	rotation-90	end_session	n/a	n/a
1258.885	8	7	rotation-90	start_session	n/a	n/a
1272.892	3.50005322170167	7	rotation-90	erasing	upward	3
1282.402	3.50002037965987	7	rotation-90	erasing	downward	6
1291.912	3.50004589088877	7	rotation-90	erasing	downward	4
