onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.063	8	1	mirror	start_session	n/a	n/a
26.101	3.50631083205191	1	mirror	erasing	leftward	2
35.633	3.51123158291762	1	mirror	erasing	downward	0
45.171	3.51115435618505	1	mirror	erasing	downward	3
54.708	3.51337857141638	1	mirror	erasing	upward	5
64.247	2.06049242495354	1	mirror	erasing	rightward	7
73.756	1.77215297890388	1	mirror	erasing	rightward	7
83.265	1.16782179654127	1	mirror	erasing	leftward	7
92.775	1.66220984508573	1	mirror	erasing	leftward	7
102.284	3.50005077337666	1	mirror	erasing	upward	5
111.799	1.81423173481108	1	mirror	erasing	upward	7
121.305	3.51534251975895	1	mirror	erasing	leftward	3
130.846	3.50920022118419	1	mirror	erasing	rightward	1
140.38	3.50005162671072	1	mirror	erasing	downward	5
149.892	3.50005589338103	1	mirror	erasing	rightward	6
159.407	3.5000110933428	1	mirror	erasing	upward	6
168.919	3.50230528196717	1	mirror	erasing	downward	6
178.446	3.51389270518844	1	mirror	erasing	leftward	6
198.015	4	1	mirror	score	n/a	n/a
202.015	8	1	mirror	end_session	n/a	n/a
220.034	8	2	rotation-90	start_session	n/a	n/a
234.041	1.8778162157365	2	rotation-90	erasing	upward	7
243.548	2.42408697522089	2	rotation-90	erasing	leftward	7
253.057	1.70300689323255	2	rotation-90	erasing	leftward	7
262.567	3.51493462607755	2	rotation-90	erasing	rightward	3
272.105	3.50006400005461	2	rotation-90	erasing	downward	0
281.626	3.50001792001529	2	rotation-90	erasing	downward	5
291.137	3.50634923208468	2	rotation-90	erasing	upward	2
300.669	2.87870240315938	2	rotation-90	erasing	upward	7
310.177	3.50803499352319	2	rotation-90	erasing	rightward	3
319.711	3.51258838407542	2	rotation-90	erasing	rightward	2
329.248	3.0791757475633	2	rotation-90	erasing	upward	7
338.758	3.50782635334516	2	rotation-90	erasing	downward	2
348.292	3.50391936334452	2	rotation-90	erasing	leftward	2
357.812	3.51265665080034	2	rotation-90	erasing	downward	1
367.35	3.16225720512615	2	rotation-90	erasing	rightward	7
376.857	3.50897963432929	2	rotation-90	erasing	leftward	0
386.392	3.46920018705083	2	rotation-90	erasing	upward	7
405.913	4	2	rotation-90	score	n/a	n/a
409.913	8	2	rotation-90	end_session	n/a	n/a
427.931	8	3	mirror	start_session	n/a	n/a
441.938	3.50017706681776	3	mirror	erasing	upward	4
451.452	3.51536939978189	3	mirror	erasing	leftward	6
460.991	3.50006912005898	3	mirror	erasing	leftward	4
470.512	3.5000166400142	3	mirror	erasing	downward	1
480.024	3.50544000464214	3	mirror	erasing	rightward	1
489.555	3.50008021340178	3	mirror	erasing	rightward	0
499.069	2.90331511749557	3	mirror	erasing	upward	7
508.578	2.46456871643197	3	mirror	erasing	upward	7
518.086	3.51082198256809	3	mirror	erasing	downward	6
527.621	3.51644972070376	3	mirror	erasing	downward	0
537.163	3.50005802671618	3	mirror	erasing	upward	4
546.675	3.50002389335372	3	mirror	erasing	rightward	4
556.188	3.5000332800284	3	mirror	erasing	leftward	5
565.701	3.50006144005243	3	mirror	erasing	rightward	2
575.215	3.50820224699925	3	mirror	erasing	downward	4
584.748	3.50007040006007	3	mirror	erasing	leftward	5
594.26	3.50506709765726	3	mirror	erasing	upward	6
613.801	4	3	mirror	score	n/a	n/a
617.801	8	3	mirror	end_session	n/a	n/a
635.823	8	4	rotation+90	start_session	n/a	n/a
649.83	1.84325874624746	4	rotation+90	erasing	rightward	7
659.338	3.50626944534993	4	rotation+90	erasing	upward	3
668.87	3.51274838421195	4	rotation+90	erasing	upward	4
678.406	3.51323307795889	4	rotation+90	erasing	leftward	1
687.945	3.51324545130279	4	rotation+90	erasing	downward	0
697.483	3.51185110344628	4	rotation+90	erasing	downward	2
707.02	3.50007978673475	4	rotation+90	erasing	rightward	5
716.541	2.7955552388738	4	rotation+90	erasing	rightward	7
726.05	3.4760528862318	4	rotation+90	erasing	leftward	7
735.558	3.50408917682276	4	rotation+90	erasing	leftward	3
745.086	3.5146342524879	4	rotation+90	erasing	rightward	1
754.624	3.50005674671509	4	rotation+90	erasing	downward	1
764.138	3.45353169368038	4	rotation+90	erasing	upward	7
773.649	1.914377740269	4	rotation+90	erasing	downward	7
783.156	3.50003072002621	4	rotation+90	erasing	leftward	6
792.674	3.51432321222247	4	rotation+90	erasing	upward	2
802.212	3.51470849255125	4	rotation+90	erasing	rightward	1
821.761	4	4	rotation+90	score	n/a	n/a
825.761	8	4	rotation+90	end_session	n/a	n/a
843.782	8	5	mirror	start_session	n/a	n/a
857.789	2.0618057060742	5	mirror	erasing	rightward	7
867.298	3.50001578668014	5	mirror	erasing	upward	3
876.813	3.51307393115642	5	mirror	erasing	upward	7
886.352	3.50006229338649	5	mirror	erasing	leftward	5
895.866	3.50002944002512	5	mirror	erasing	downward	4
905.378	1.66092003065176	5	mirror	erasing	downward	7
914.887	1.57336240926926	5	mirror	erasing	rightward	7
924.396	1.38496416850276	5	mirror	erasing	rightward	7
933.903	1.66569102138967	5	mirror	erasing	leftward	7
943.414	3.50908971442322	5	mirror	erasing	leftward	6
952.943	1.16618552847832	5	mirror	erasing	rightward	7
962.453	3.50000682667249	5	mirror	erasing	downward	4
971.966	3.50513024437781	5	mirror	erasing	upward	3
981.496	3.5117418766864	5	mirror	erasing	downward	5
991.032	3.51306027781144	5	mirror	erasing	leftward	6
1000.569	3.50005845338321	5	mirror	erasing	upward	2
1010.081	3.500027733357	5	mirror	erasing	rightward	5
1029.602	4	5	mirror	score	n/a	n/a
1033.602	8	5	mirror	end_session	n/a	n/a
1051.62	8	6	rotation-90	start_session	n/a	n/a
1065.629	3.50004266670308	6	rotation-90	erasing	rightward	1
1075.141	1.84130418457957	6	rotation-90	erasing	upward	7
1084.649	1.88756598405631	6	rotation-90	erasing	upward	7
1094.158	3.50012970677735	6	rotation-90	erasing	downward	1
1103.671	3.50001194667686	6	rotation-90	erasing	leftward	2
1113.184	3.51655382745927	6	rotation-90	erasing	leftward	4
1122.726	3.51277739757005	6	rotation-90	erasing	rightward	2
1132.266	3.27668119610129	6	rotation-90	erasing	rightward	7
1141.774	3.50667349902805	6	rotation-90	erasing	downward	6
1151.305	3.51281579760281	6	rotation-90	erasing	downward	3
1160.843	2.76225942379471	6	rotation-90	erasing	rightward	7
1170.35	3.50886144756177	6	rotation-90	erasing	leftward	3
1179.886	2.99836629193924	6	rotation-90	erasing	upward	7
1189.394	3.27246999250773	6	rotation-90	erasing	leftward	7
1198.903	3.5020032017094	6	rotation-90	erasing	downward	5
1208.43	2.66322147261566	6	rotation-90	erasing	upward	7
1217.939	3.02497836798154	6	rotation-90	erasing	rightward	7
1237.458	4	6	rotation-90	score	n/a	n/a
1241.458	8	6	rotation-90	end_session	n/a	n/a
1259.477	8	7	rotation-90	start_session	n/a	n/a
1273.484	3.50658517895269	7	rotation-90	erasing	rightward	6
1283.015	2.27920919825852	7	rotation-90	erasing	leftward	7
1292.523	2.19127696322301	7	rotation-90	erasing	leftward	7
1302.032	3.35376798188201	7	rotation-90	erasing	downward	7
1311.541	1.88247840638157	7	rotation-90	erasing	upward	7
1321.048	3.07866673379561	7	rotation-90	erasing	upward	7
1330.556	2.59244466555278	7	rotation-90	erasing	rightward	7
1340.067	3.45435132104646	7	rotation-90	erasing	rightward	7
1349.575	2.79834478792089	7	rotation-90	erasing	downward	7
1359.083	2.22888808865117	7	rotation-90	erasing	downward	7
1368.591	3.07525467755066	7	rotation-90	erasing	rightward	7
1378.099	1.52130476484673	7	rotation-90	erasing	upward	7
1387.608	2.93463717089039	7	rotation-90	erasing	leftward	7
1397.116	1.79696494674342	7	rotation-90	erasing	upward	7
1406.625	3.50002602668888	7	rotation-90	erasing	downward	6
1416.138	2.7336620660583	7	rotation-90	erasing	leftward	7
1425.647	2.47815123468905	7	rotation-90	erasing	rightward	7
1445.166	4	7	rotation-90	score	n/a	n/a
1449.166	8	7	rotation-90	end_session	n/a	n/a
1467.185	8	8	rotation-90	start_session	n/a	n/a
1481.194	2.85663433099463	8	rotation-90	erasing	downward	7
1490.703	2.30244633808754	8	rotation-90	erasing	leftward	7
1500.211	2.76437441226617	8	rotation-90	erasing	leftward	7
1509.719	1.99442431524208	8	rotation-90	erasing	upward	7
1519.228	3.07727409260723	8	rotation-90	erasing	rightward	7
1528.739	1.89961079433454	8	rotation-90	erasing	rightward	7
1538.248	2.57832070683367	8	rotation-90	erasing	downward	7
1547.757	2.89074806677168	8	rotation-90	erasing	downward	7
1557.265	1.50351829633561	8	rotation-90	erasing	upward	7
1566.774	2.11528116503993	8	rotation-90	erasing	upward	7
1576.281	2.52892589135009	8	rotation-90	erasing	downward	7
1585.79	3.35807347888937	8	rotation-90	erasing	rightward	7
1595.298	2.8051731670811	8	rotation-90	erasing	leftward	7
1604.809	2.68151823489556	8	rotation-90	erasing	rightward	7
1614.317	1.84420722705683	8	rotation-90	erasing	upward	7
1623.824	2.54085422152894	8	rotation-90	erasing	leftward	7
1633.333	2.73821033660615	8	rotation-90	erasing	downward	7
1652.851	4	8	rotation-90	score	n/a	n/a
1656.851	8	8	rotation-90	end_session	n/a	n/a
1674.871	8	9	rotation+90	start_session	n/a	n/a
1688.879	3.50001792001529	9	rotation+90	erasing	downward	2
1698.392	3.50776789996194	9	rotation+90	erasing	leftward	4
1707.924	3.50003157336028	9	rotation+90	erasing	leftward	2
1717.445	3.51270913084513	9	rotation+90	erasing	upward	3
1726.982	3.51419947878356	9	rotation+90	erasing	rightward	2
1736.521	3.51306283781362	9	rotation+90	erasing	rightward	4
1746.059	3.51253291736142	9	rotation+90	erasing	downward	1
1755.597	3.5121732370545	9	rotation+90	erasing	downward	0
1765.134	2.17869327248493	9	rotation+90	erasing	upward	7
1774.643	3.50836480713797	9	rotation+90	erasing	upward	4
1784.174	3.51473793257637	9	rotation+90	erasing	downward	3
1793.714	3.51193899685461	9	rotation+90	erasing	rightward	5
1803.252	3.50005205337775	9	rotation+90	erasing	leftward	2
1812.774	3.5112618762768	9	rotation+90	erasing	rightward	4
1822.308	3.51506902619224	9	rotation+90	erasing	upward	3
1831.846	3.50008448007209	9	rotation+90	erasing	leftward	4
1841.36	3.50503381762886	9	rotation+90	erasing	downward	1
1860.901	4	9	rotation+90	score	n/a	n/a
1864.901	8	9	rotation+90	end_session	n/a	n/a
1882.92	8	10	rotation+90	start_session	n/a	n/a
1896.928	3.50001792001529	10	rotation+90	erasing	leftward	5
1906.447	2.46309244850556	10	rotation+90	erasing	upward	7
1915.956	3.50866432739356	10	rotation+90	erasing	upward	6
1925.49	3.50003925336683	10	rotation+90	erasing	rightward	2
1935.008	3.51551062656907	10	rotation+90	erasing	downward	2
1944.548	3.50004224003604	10	rotation+90	erasing	downward	1
1954.068	3.50000938667468	10	rotation+90	erasing	leftward	4
1963.582	3.50645717884346	10	rotation+90	erasing	leftward	4
1973.115	3.51035478216941	10	rotation+90	erasing	rightward	0
1982.649	3.51312385119902	10	rotation+90	erasing	rightward	4
1992.188	3.50002090668451	10	rotation+90	erasing	leftward	2
2001.707	3.51398059859678	10	rotation+90	erasing	downward	1
2011.247	3.50006613338977	10	rotation+90	erasing	upward	3
2020.766	3.51370326502679	10	rotation+90	erasing	downward	4
2030.305	3.51325569131152	10	rotation+90	erasing	rightward	3
2039.842	3.5106333957405	10	rotation+90	erasing	upward	4
2049.381	3.5000874667413	10	rotation+90	erasing	leftward	1
2068.911	4	10	rotation+90	score	n/a	n/a
2072.911	8	10	rotation+90	end_session	n/a	n/a
2090.929	8	11	mirror	start_session	n/a	n/a
2104.937	3.2145802364418	11	mirror	erasing	downward	7
2114.445	3.51057963569462	11	mirror	erasing	leftward	4
2123.98	3.51241174392469	11	mirror	erasing	leftward	5
2133.518	1.44621819410619	11	mirror	erasing	rightward	7
2143.025	2.44137168330384	11	mirror	erasing	upward	7
2152.533	2.82226331499803	11	mirror	erasing	upward	7
2162.041	3.50021248018132	11	mirror	erasing	downward	5
2171.554	3.50004608003932	11	mirror	erasing	downward	5
2181.073	3.50012245343783	11	mirror	erasing	rightward	5
2190.582	3.50001621334717	11	mirror	erasing	rightward	6
2200.095	3.51471403922265	11	mirror	erasing	downward	6
2209.634	3.50003968003386	11	mirror	erasing	upward	6
2219.156	3.51521366631566	11	mirror	erasing	leftward	1
2228.696	3.50005205337775	11	mirror	erasing	upward	5
2238.205	3.50580907162374	11	mirror	erasing	rightward	5
2247.734	3.51375019840017	11	mirror	erasing	leftward	1
2257.274	3.50003626669761	11	mirror	erasing	downward	6
2276.806	4	11	mirror	score	n/a	n/a
2280.806	8	11	mirror	end_session	n/a	n/a
2298.828	8	12	mirror	start_session	n/a	n/a
2312.835	3.51052544898172	12	mirror	erasing	upward	4
2322.369	2.43054116739513	12	mirror	erasing	downward	7
2331.876	3.24432490182392	12	mirror	erasing	downward	7
2341.384	3.50076458731911	12	mirror	erasing	leftward	6
2350.9	3.51301419777212	12	mirror	erasing	rightward	3
2360.437	3.51293995770876	12	mirror	erasing	rightward	6
2369.975	3.04672259986995	12	mirror	erasing	upward	7
2379.482	2.37557237382176	12	mirror	erasing	upward	7
2388.991	3.50001237334389	12	mirror	erasing	leftward	6
2398.504	3.51159766323001	12	mirror	erasing	leftward	5
2408.041	3.50000512000437	12	mirror	erasing	upward	5
2417.554	3.50572160488244	12	mirror	erasing	rightward	5
2427.084	3.51279915758861	12	mirror	erasing	downward	5
2436.623	3.51195094353147	12	mirror	erasing	rightward	3
2446.158	3.50003413336246	12	mirror	erasing	leftward	6
2455.681	2.73409683976264	12	mirror	erasing	downward	7
2465.189	3.25847360723081	12	mirror	erasing	upward	7
2484.707	4	12	mirror	score	n/a	n/a
2488.707	8	12	mirror	end_session	n/a	n/a
2506.727	8	13	rotation+90	start_session	n/a	n/a
2520.735	3.00434688370934	13	rotation+90	erasing	upward	7
2530.243	3.50026112022282	13	rotation+90	erasing	rightward	1
2539.768	3.51368747834665	13	rotation+90	erasing	rightward	3
2549.305	3.50028117357327	13	rotation+90	erasing	downward	1
2558.831	3.44229584409245	13	rotation+90	erasing	leftward	7
2568.339	3.50538752459735	13	rotation+90	erasing	leftward	5
2577.87	3.51173505001391	13	rotation+90	erasing	upward	1
2587.407	3.46542205049348	13	rotation+90	erasing	upward	7
2596.915	3.50933291463075	13	rotation+90	erasing	downward	6
2606.449	2.0789897207379	13	rotation+90	erasing	downward	7
2615.957	3.50587989835085	13	rotation+90	erasing	upward	2
2625.491	3.51465601250646	13	rotation+90	erasing	leftward	5
2635.03	3.51136299636309	13	rotation+90	erasing	rightward	4
2644.566	3.51311275785622	13	rotation+90	erasing	leftward	6
2654.103	3.51354027822104	13	rotation+90	erasing	downward	4
2663.641	3.51346091815332	13	rotation+90	erasing	rightward	2
2673.178	3.51356203823961	13	rotation+90	erasing	upward	4
2692.724	4	13	rotation+90	score	n/a	n/a
2696.724	8	13	rotation+90	end_session	n/a	n/a
2714.744	8	14	rotation+90	start_session	n/a	n/a
2728.752	3.500027733357	14	rotation+90	erasing	upward	2
2738.264	3.5080836335647	14	rotation+90	erasing	rightward	3
2747.798	3.50018773349353	14	rotation+90	erasing	rightward	3
2757.31	3.50310826931906	14	rotation+90	erasing	downward	5
2766.838	2.42914084620019	14	rotation+90	erasing	leftward	7
2776.343	2.15078839533943	14	rotation+90	erasing	leftward	7
2785.852	3.50789334006898	14	rotation+90	erasing	upward	6
2795.383	3.51410134536648	14	rotation+90	erasing	upward	6
2804.922	2.84559176157164	14	rotation+90	erasing	downward	7
2814.429	3.51026006208859	14	rotation+90	erasing	downward	3
2823.964	3.51290795768146	14	rotation+90	erasing	upward	2
2833.501	3.50001706668123	14	rotation+90	erasing	leftward	6
2843.016	2.75349440298189	14	rotation+90	erasing	rightward	7
2852.525	2.14769121936317	14	rotation+90	erasing	leftward	7
2862.032	3.500083200071	14	rotation+90	erasing	downward	0
2871.544	3.50473088403702	14	rotation+90	erasing	rightward	5
2881.074	3.51561942666191	14	rotation+90	erasing	upward	5
2900.616	4	14	rotation+90	score	n/a	n/a
2904.616	8	14	rotation+90	end_session	n/a	n/a
2922.635	8	15	rotation-90	start_session	n/a	n/a
2936.643	3.50006613338977	15	rotation-90	erasing	leftward	3
2946.156	3.51021184871411	15	rotation-90	erasing	rightward	7
2955.691	2.69598864724365	15	rotation-90	erasing	rightward	7
2965.212	2.39627767149028	15	rotation-90	erasing	upward	7
2974.719	3.50897963432929	15	rotation-90	erasing	downward	5
2984.254	3.50000512000437	15	rotation-90	erasing	downward	1
2993.774	3.39996066129976	15	rotation-90	erasing	leftward	7
3003.282	2.808362503136	15	rotation-90	erasing	leftward	7
3012.791	2.07185243464741	15	rotation-90	erasing	upward	7
3022.3	1.98301694550779	15	rotation-90	erasing	upward	7
3031.808	3.22214717623226	15	rotation-90	erasing	leftward	7
3041.317	3.50861782068721	15	rotation-90	erasing	downward	5
3050.851	2.31170245265276	15	rotation-90	erasing	rightward	7
3060.358	3.50853334061512	15	rotation-90	erasing	downward	6
3069.893	1.8784570696167	15	rotation-90	erasing	upward	7
3079.401	3.00900736768629	15	rotation-90	erasing	rightward	7
3088.91	1.80054254979631	15	rotation-90	erasing	leftward	7
3108.425	4	15	rotation-90	score	n/a	n/a
3112.425	8	15	rotation-90	end_session	n/a	n/a
