onset	duration	session_number	session_type	trial_type	stimulus_direction	number_ErasedDot
12.076	8	1	rotation-90	start_session	n/a	n/a
26.111	2.20546108199346	1	rotation-90	erasing	upward	7
35.621	3.50007381339632	1	rotation-90	erasing	rightward	1
45.134	2.09188530507546	1	rotation-90	erasing	rightward	7
54.645	1.71620626449601	1	rotation-90	erasing	leftward	7
64.155	3.50006613338977	1	rotation-90	erasing	downward	2
73.668	1.38580000921601	1	rotation-90	erasing	downward	7
83.177	1.41586723487337	1	rotation-90	erasing	upward	7
92.688	1.4743743781328	1	rotation-90	erasing	upward	7
102.197	3.5039176566764	1	rotation-90	erasing	leftward	3
111.728	3.50005418671291	1	rotation-90	erasing	leftward	1
121.242	2.26702102785794	1	rotation-90	erasing	upward	7
130.752	2.37762037556939	1	rotation-90	erasing	downward	7
140.26	2.42359502813442	1	rotation-90	erasing	rightward	7
149.769	2.03647533779229	1	rotation-90	erasing	downward	7
159.278	3.50087168074383	1	rotation-90	erasing	leftward	2
168.801	3.11278900291328	1	rotation-90	erasing	rightward	7
178.308	3.5104349955712	1	rotation-90	erasing	upward	4
197.874	4	1	rotation-90	score	n/a	n/a
201.874	8	1	rotation-90	end_session	n/a	n/a
219.893	8	2	rotation-90	start_session	n/a	n/a
233.901	2.25898091433038	2	rotation-90	erasing	downward	7
243.41	2.95269883963634	2	rotation-90	erasing	upward	7
252.919	3.50003925336683	2	rotation-90	erasing	upward	3
262.443	3.50407040347341	2	rotation-90	erasing	leftward	2
271.964	2.04618627941229	2	rotation-90	erasing	rightward	7
281.472	3.50005461337994	2	rotation-90	erasing	rightward	3
290.984	3.50310229598063	2	rotation-90	erasing	downward	4
300.511	3.5119193701712	2	rotation-90	erasing	downward	5
310.049	3.5133704647428	2	rotation-90	erasing	leftward	6
319.586	2.71272380819098	2	rotation-90	erasing	leftward	7
329.095	3.50003840003277	2	rotation-90	erasing	downward	3
338.607	3.50233088198902	2	rotation-90	erasing	rightward	3
348.135	3.51095979601903	2	rotation-90	erasing	upward	2
357.67	3.50003157336028	2	rotation-90	erasing	rightward	0
367.183	3.50528384450888	2	rotation-90	erasing	leftward	6
376.712	2.71363047563134	2	rotation-90	erasing	upward	7
386.221	3.50001280001092	2	rotation-90	erasing	downward	0
405.744	4	2	rotation-90	score	n/a	n/a
409.744	8	2	rotation-90	end_session	n/a	n/a
427.765	8	3	rotation+90	start_session	n/a	n/a
441.773	3.5166528142104	3	rotation+90	erasing	leftward	2
451.314	2.91241421859347	3	rotation+90	erasing	rightward	7
460.822	3.50739157964081	3	rotation+90	erasing	rightward	5
470.355	3.50008917340943	3	rotation+90	erasing	downward	0
479.869	3.50311509599155	3	rotation+90	erasing	upward	1
489.396	3.51355691823524	3	rotation+90	erasing	upward	5
498.935	3.50001877334935	3	rotation+90	erasing	leftward	5
508.446	1.75543232463558	3	rotation+90	erasing	leftward	7
517.952	3.50419883024967	3	rotation+90	erasing	downward	1
527.48	1.51272193085605	3	rotation+90	erasing	downward	7
536.989	3.50940800802817	3	rotation+90	erasing	leftward	3
546.523	3.51181355674757	3	rotation+90	erasing	upward	1
556.06	3.50074880063898	3	rotation+90	erasing	rightward	2
565.587	3.50773803326979	3	rotation+90	erasing	upward	4
575.119	1.69525776661996	3	rotation+90	erasing	downward	7
584.628	3.50004096003495	3	rotation+90	erasing	rightward	6
594.14	2.85375432853703	3	rotation+90	erasing	leftward	7
613.66	4	3	rotation+90	score	n/a	n/a
617.66	8	3	rotation+90	end_session	n/a	n/a
635.682	8	4	mirror	start_session	n/a	n/a
649.689	2.39298422867988	4	mirror	erasing	rightward	7
659.196	3.50722944616913	4	mirror	erasing	upward	2
668.727	3.51671212092768	4	mirror	erasing	upward	6
678.268	3.32681627888322	4	mirror	erasing	leftward	7
687.777	3.50004138670198	4	mirror	erasing	downward	1
697.291	3.16342371278823	4	mirror	erasing	downward	7
706.798	1.94605648730154	4	mirror	erasing	rightward	7
716.305	1.60672350440406	4	mirror	erasing	rightward	7
725.814	2.08604039342114	4	mirror	erasing	leftward	7
735.323	2.28237592096079	4	mirror	erasing	leftward	7
744.831	3.01110315614136	4	mirror	erasing	rightward	7
754.341	3.02259756594992	4	mirror	erasing	downward	7
763.851	3.50040874701546	4	mirror	erasing	upward	5
773.376	3.51204395694418	4	mirror	erasing	downward	3
782.914	2.76304534446536	4	mirror	erasing	leftward	7
792.423	3.39155318745872	4	mirror	erasing	upward	7
801.932	1.33618162020832	4	mirror	erasing	rightward	7
821.453	4	4	mirror	score	n/a	n/a
825.453	8	4	mirror	end_session	n/a	n/a
843.474	8	5	mirror	start_session	n/a	n/a
